Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI001C00EB9A	Cluster: stage V sporulation protein AB	UPI001C00EB9A	Anaerostipes hadrus	138	649756
UniRef100_A0A841TGW2	Cluster: Stage V sporulation protein AB	A0A841TGW2	Cohnella lubricantis	142	2163172
UniRef100_UPI00191578F9	Cluster: stage V sporulation protein AB	UPI00191578F9	Anaerostipes butyraticus	137	645466
UniRef100_UPI000D0CD0C1	Cluster: stage V sporulation protein AB	UPI000D0CD0C1	Salsuginibacillus halophilus	140	517424
UniRef100_V8C4S3	Cluster: Uncharacterized protein	V8C4S3; A0A414P8S9	[Ruminococcus] lactaris CC59_002D; [Ruminococcus] lactaris	138	1073376; 46228
UniRef100_UPI000CFB674E	Cluster: stage V sporulation protein AB	UPI000CFB674E	Vallitalea okinawensis	136	2078660
UniRef100_R6WJF3	Cluster: Uncharacterized protein	R6WJF3	Dorea sp. CAG:317	138	1262873
UniRef100_A0A1C5NTF1	Cluster: Uncharacterized protein	A0A1C5NTF1	uncultured Clostridium sp.	161	59620
UniRef100_UPI0018F6EA57	Cluster: stage V sporulation protein AB	UPI0018F6EA57	Paenibacillus sp. YIM B00362	133	2799335
UniRef100_UPI001C614212	Cluster: stage V sporulation protein AB	UPI001C614212	Paenibacillus sp. R14(2021)	144	2859228
UniRef100_A0A1H9ZJC2	Cluster: Stage V sporulation protein AB	A0A1H9ZJC2	Oceanobacillus limi	142	930131
UniRef100_UPI00148186F1	Cluster: stage V sporulation protein AB	UPI00148186F1	Oceanobacillus limi	138	930131
UniRef100_A0A328U687	Cluster: Stage V sporulation protein AB	A0A328U687	Paenibacillus montanisoli	148	2081970
UniRef100_A0A3E4LVW2	Cluster: Stage V sporulation protein AB	A0A3E4LVW2	[Ruminococcus] lactaris	138	46228
UniRef100_UPI0009A9097F	Cluster: stage V sporulation protein AB	UPI0009A9097F	Halobacillus hunanensis	136	578214
UniRef100_UPI001D040A47	Cluster: stage V sporulation protein AB	UPI001D040A47	[Ruminococcus] lactaris	138	46228
UniRef100_UPI001AD78840	Cluster: stage V sporulation protein AB	UPI001AD78840	Paenibacillus sp. MWE-103	146	1172618
UniRef100_A0A417QEI5	Cluster: Uncharacterized protein	A0A417QEI5	Firmicutes bacterium OM08-11AC	161	2292899
UniRef100_A0A373DEC4	Cluster: Stage V sporulation protein AB	A0A373DEC4; A0A373BTS6	Desulfotomaculum sp. OF05-3; Clostridium sp. AM25-23AC	140	2305243; 2305240
UniRef100_UPI00195EF98A	Cluster: stage V sporulation protein AB	UPI00195EF98A	Mordavella massiliensis	138	1871024
UniRef100_UPI0012EC4439	Cluster: stage V sporulation protein AB	UPI0012EC4439	Oceanobacillus sp. AG	142	2681969
UniRef100_UPI001C3BBDB7	Cluster: stage V sporulation protein AB	UPI001C3BBDB7	Sellimonas monacensis	140	2779351
UniRef100_UPI0013D37894	Cluster: stage V sporulation protein AB	UPI0013D37894	Halobacillus ihumii	136	2686092
UniRef100_A0A3A8ZHJ7	Cluster: Uncharacterized protein	A0A3A8ZHJ7	bacterium 0.1xD8-71	166	2320099
UniRef100_A0A1C5YUU0	Cluster: Uncharacterized protein	A0A1C5YUU0	uncultured Eubacterium sp.	138	165185
UniRef100_A0A416NG55	Cluster: Uncharacterized protein	A0A416NG55	Firmicutes bacterium AF22-6AC	161	2292887
UniRef100_R7JVF0	Cluster: Uncharacterized protein	R7JVF0; A0A1Q6LVZ3	Clostridium sp. CAG:277; Clostridium sp. 44_14	140	1262790; 1896984
UniRef100_UPI00047C1505	Cluster: stage V sporulation protein AB	UPI00047C1505	Alkaliphilus transvaalensis	136	114628
UniRef100_A0A174BXC3	Cluster: Uncharacterized protein	A0A174BXC3; R7BZW4; A0A374AHN3	Anaerostipes hadrus; Firmicutes bacterium CAG:270; Firmicutes bacterium AF12-30	138	649756; 1263014; 2292884
UniRef100_UPI001AE53800	Cluster: stage V sporulation protein AB	UPI001AE53800	Paenibacillus eucommiae	139	1355755
UniRef100_A0A373DDL2	Cluster: Stage V sporulation protein AB	A0A373DDL2	Lachnospiraceae bacterium OF11-28	140	2305244
UniRef100_A0A1N6PCX7	Cluster: Stage V sporulation protein AB	A0A1N6PCX7	Domibacillus enclensis	138	1017273
UniRef100_A0A3D9SF09	Cluster: Stage V sporulation protein AB	A0A3D9SF09	Paenibacillus taihuensis	148	1156355
UniRef100_R6ELI2	Cluster: Uncharacterized protein	R6ELI2; A0A1Q6SCN4; A0A416IH95	Firmicutes bacterium CAG:65; Firmicutes bacterium CAG:65_45_313; Firmicutes bacterium AM59-13	161	1262994; 1897036; 2292897
UniRef100_UPI001CD57B77	Cluster: stage V sporulation protein AB	UPI001CD57B77	Halobacillus litoralis	136	45668
UniRef100_UPI0019601819	Cluster: stage V sporulation protein AB	UPI0019601819	Mediterraneibacter glycyrrhizinilyticus	138	342942
UniRef100_A0A7W4LRA1	Cluster: Uncharacterized protein	A0A7W4LRA1	Bacillus velezensis	123	492670
UniRef100_A0A4Q7PNI8	Cluster: Stage V sporulation protein AB	A0A4Q7PNI8; UPI00102B1812	Cuneatibacter caecimuris	140	1796618
UniRef100_A0A6L5YLG4	Cluster: Uncharacterized protein	A0A6L5YLG4	Waltera intestinalis	161	2606635
UniRef100_A0A1I3J9L3	Cluster: Stage V sporulation protein AB	A0A1I3J9L3	Paenibacillus sp. UNC496MF	146	1502753
UniRef100_UPI000D30E8A5	Cluster: stage V sporulation protein AB	UPI000D30E8A5	Desmospora activa	139	500615
UniRef100_R5Z798	Cluster: Stage V sporulation protein AB	R5Z798; A0A1Q6TGH4	Roseburia sp. CAG:197; Roseburia sp. CAG:197_41_10	149	1262943; 1897018
UniRef100_A0A3A9GW45	Cluster: Stage V sporulation protein AB	A0A3A9GW45	Roseburia sp. 1XD42-69	141	2320088
UniRef100_UPI000E4ABC90	Cluster: stage V sporulation protein AB	UPI000E4ABC90	unclassified Dorea	139	2627917
UniRef100_A0A413HI99	Cluster: Stage V sporulation protein AB	A0A413HI99; A0A3R6DFM4	Roseburia sp. OF03-24; Roseburia sp. AM23-20	148	2292367; 2292066
UniRef100_A0A7U9N0L3	Cluster: Uncharacterized protein	A0A7U9N0L3	Lachnospiraceae bacterium	162	1898203
UniRef100_A0A3B0CJY1	Cluster: Stage V sporulation protein AB	A0A3B0CJY1	Paenibacillus ginsengarvi	141	400777
UniRef100_A0A136WG16	Cluster: Uncharacterized protein	A0A136WG16; UPI0008240328	Anaerotignum neopropionicum	140	36847
UniRef100_B5CRE1	Cluster: Uncharacterized protein	B5CRE1; UPI0002F8A393	[Ruminococcus] lactaris ATCC 29176; [Ruminococcus] lactaris	139	471875; 46228
UniRef100_UPI00036D70E6	Cluster: stage V sporulation protein AB	UPI00036D70E6	Paenibacillus terrigena	153	369333
UniRef100_UPI001C0F96BA	Cluster: stage V sporulation protein AB	UPI001C0F96BA	Blautia sp. MSJ-9	139	2841511
UniRef100_UPI001D051E8C	Cluster: stage V sporulation protein AB	UPI001D051E8C	Ruminococcus gnavus	139	33038
UniRef100_A0A6I0EY10	Cluster: Stage V sporulation protein AC	A0A6I0EY10	Alkaliphilus pronyensis	136	1482732
UniRef100_R5LUI7	Cluster: Uncharacterized protein	R5LUI7; D6DIM7	Clostridium sp. CAG:149; [Clostridium] cf. saccharolyticum K10	154	1262776; 717608
UniRef100_A0A0X1U6U8	Cluster: Uncharacterized protein	A0A0X1U6U8	Anaerotignum propionicum DSM 1682	141	991789
UniRef100_I2HSN9	Cluster: SpoVAB	I2HSN9	Bacillus sp. 5B6	123	1127743
UniRef100_A0A7G5C537	Cluster: Stage V sporulation protein AB	A0A7G5C537	Cohnella cholangitidis	141	2598458
UniRef100_A0A6N3GDU7	Cluster: Uncharacterized protein	A0A6N3GDU7; D4KJJ7	Roseburia intestinalis; Roseburia intestinalis M50/1	148	166486; 657315
UniRef100_UPI0009847052	Cluster: stage V sporulation protein AB	UPI0009847052	Terribacillus halophilus	138	361279
UniRef100_A0A6L6XDK4	Cluster: Stage V sporulation protein AB	A0A6L6XDK4	Roseburia intestinalis	148	166486
UniRef100_A0A150KFZ3	Cluster: Uncharacterized protein	A0A150KFZ3	Weizmannia coagulans (Bacillus coagulans)	132	1398
UniRef100_A0A850HIW9	Cluster: Stage V sporulation protein AB	A0A850HIW9	Dorea phocaeensis	138	2040291
UniRef100_R9J852	Cluster: Uncharacterized protein	R9J852	Lachnospiraceae bacterium 28-4	166	397287
UniRef100_A0A235BCG7	Cluster: Stage V sporulation protein AB	A0A235BCG7; UPI00146EB189	Paludifilum halophilum	129	1642702
UniRef100_UPI000E4092B7	Cluster: stage V sporulation protein AB	UPI000E4092B7	unclassified Dorea	139	2627917
UniRef100_A0A6C0FYA7	Cluster: Stage V sporulation protein AB	A0A6C0FYA7	Paenibacillus lycopersici	146	2704462
UniRef100_A0A6N2SVV8	Cluster: Uncharacterized protein	A0A6N2SVV8	uncultured Blautia sp.	139	765821
UniRef100_A0A2P8HAP5	Cluster: Stage V sporulation protein AB	A0A2P8HAP5	Salsuginibacillus halophilus	144	517424
UniRef100_A0A2N5N5G5	Cluster: Stage V sporulation protein AB (SpoVAB)	A0A2N5N5G5; A0A5Q2NPZ6	Paenibacillus pasadenensis; Paenibacillus sp. B01	142	217090; 2660554
UniRef100_UPI001D01A6BF	Cluster: stage V sporulation protein AB	UPI001D01A6BF	Blautia glucerasea	139	536633
UniRef100_A0A1C5YHN5	Cluster: Uncharacterized protein	A0A1C5YHN5; A0A1C6CCA0	uncultured Blautia sp.; uncultured Ruminococcus sp.	139	765821; 165186
UniRef100_UPI000C7869D3	Cluster: stage V sporulation protein AB	UPI000C7869D3	Dorea phocaeensis	138	2040291
UniRef100_UPI00156F26F9	Cluster: stage V sporulation protein AB	UPI00156F26F9	Blautia wexlerae	139	418240
UniRef100_N2AK72	Cluster: Uncharacterized protein	N2AK72	Eubacterium plexicaudatum ASF492	143	1235802
UniRef100_A0A7X5E7B1	Cluster: Uncharacterized protein	A0A7X5E7B1	Lachnospiraceae bacterium	166	1898203
UniRef100_A0A096BK93	Cluster: Uncharacterized protein	A0A096BK93; A0A1M5V7N1; A0A6P1YF82	Caloranaerobacter azorensis H53214; Caloranaerobacter azorensis DSM 13643; Caloranaerobacter azorensis	138	1156417; 1121264; 116090
UniRef100_UPI000617C247	Cluster: stage V sporulation protein AB	UPI000617C247	Domibacillus indicus	138	1437523
UniRef100_UPI00159F334A	Cluster: stage V sporulation protein AB	UPI00159F334A	Caloranaerobacter ferrireducens	138	1323370
UniRef100_A0A415LQM5	Cluster: Stage V sporulation protein AB	A0A415LQM5; A0A413AZU5; A0A416MZ17; A0A416BIK9; A0A417PPI7; A0A416QAA8; A0A417GC25; A0A413L5C9; A0A417H5Y8	Ruminococcus sp. AF37-6AT; Ruminococcus sp. AF13-37; Ruminococcus sp. AF24-32LB; Ruminococcus sp. AF42-9BH; Ruminococcus sp. OM08-7; Ruminococcus sp. AF21-3; Ruminococcus sp. AM29-26; Ruminococcus sp. AM58-7XD; Ruminococcus sp. AM28-41	139	2292068; 2292246; 2292252; 2292070; 2292376; 2292250; 2292370; 2292373; 2292369
UniRef100_A0A373B6F9	Cluster: Stage V sporulation protein AB	A0A373B6F9; A0A416TP91	Clostridiales bacterium AM23-16LB; Clostridiaceae bacterium AF18-31LB	140	2306574; 2292182
UniRef100_A0A1C6IHS7	Cluster: Uncharacterized protein	A0A1C6IHS7; A0A1C6JBN0	uncultured Blautia sp.; uncultured Clostridium sp.	139	765821; 59620
UniRef100_A0A416B6I2	Cluster: Stage V sporulation protein AB	A0A416B6I2; A0A416KBT0	Clostridiaceae bacterium AF42-6; Clostridiaceae bacterium AF29-16BH	140	2291990; 2292179
UniRef100_A0A4V7TQ62	Cluster: Stage V sporulation protein AB	A0A4V7TQ62	Bacillus amyloliquefaciens (Bacillus velezensis)	123	1390
UniRef100_A0A6L6L3C9	Cluster: Stage V sporulation protein AB	A0A6L6L3C9; D4L0B8	Roseburia intestinalis; Roseburia intestinalis XB6B4	148	166486; 718255
UniRef100_A0A413SFE2	Cluster: Stage V sporulation protein AB	A0A413SFE2; C7G609	Roseburia intestinalis; Roseburia intestinalis L1-82	148	166486; 536231
UniRef100_UPI000E55B5B6	Cluster: stage V sporulation protein AB	UPI000E55B5B6	Ruminococcus sp. AM07-21	139	2292073
UniRef100_Q8EQ78	Cluster: Stage V sporulation protein AB	Q8EQ78	Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831)	142	221109
UniRef100_R6BRZ5	Cluster: Stage V sporulation protein AB	R6BRZ5	Roseburia intestinalis CAG:13	148	1263104
UniRef100_UPI0012669D15	Cluster: stage V sporulation protein AB	UPI0012669D15	Paenibacillus guangzhouensis	153	1473112
UniRef100_A0A417QT47	Cluster: Stage V sporulation protein AB	A0A417QT47	Dorea sp. OM07-5	139	2293100
UniRef100_A0A1Q5P6Y1	Cluster: Stage V sporulation protein AB	A0A1Q5P6Y1	Domibacillus mangrovi	138	1714354
UniRef100_A0A3R7CIW1	Cluster: Stage V sporulation protein AB	A0A3R7CIW1; A0A417I611; A0A416FQY8	Clostridiaceae bacterium OF09-1; Clostridiaceae bacterium AM27-36LB; Clostridiaceae bacterium AF31-3BH	140	2292276; 2292288; 2291989
UniRef100_A0A1M7YGX9	Cluster: Stage V sporulation protein AB	A0A1M7YGX9; UPI001114AD0F	Anaerocolumna xylanovorans DSM 12503; Anaerocolumna xylanovorans	140	1121345; 100134
UniRef100_A0A3A9BDW6	Cluster: Stage V sporulation protein AB	A0A3A9BDW6	bacterium D16-54	145	2320104
UniRef100_A0A0C2VJS8	Cluster: Stage V sporulation protein AB	A0A0C2VJS8	Jeotgalibacillus soli	140	889306
UniRef100_A0A1Q9K4P0	Cluster: Uncharacterized protein	A0A1Q9K4P0	Anaerostipes sp. 992a	138	1261637
UniRef100_UPI0011DD2782	Cluster: stage V sporulation protein AB	UPI0011DD2782	Eubacteriales	139	186802
UniRef100_A0A6H2GWN7	Cluster: Stage V sporulation protein AB	A0A6H2GWN7	Paenibacillus albicereus	142	2726185
UniRef100_A0A419TB35	Cluster: Uncharacterized protein	A0A419TB35	Thermohalobacter berrensis	141	99594
UniRef100_A0A3R5WYM0	Cluster: Stage V sporulation protein AB	A0A3R5WYM0	Coprococcus sp. AF21-14LB	141	2292231
UniRef100_UPI00189B0CAF	Cluster: stage V sporulation protein AB	UPI00189B0CAF	Ruminococcus sp. D55t1_190419_H1	139	2787130
UniRef100_A0A3A9CB84	Cluster: Uncharacterized protein	A0A3A9CB84	bacterium C-53	145	2320109
UniRef100_UPI00034CC98B	Cluster: stage V sporulation protein AB	UPI00034CC98B	Oceanobacillus kimchii	142	746691
UniRef100_UPI00078617CE	Cluster: stage V sporulation protein AB	UPI00078617CE	Massilibacterium senegalense	137	1632858
UniRef100_D4CAA8	Cluster: Uncharacterized protein	D4CAA8; A0A417GKV2	Clostridium sp. M62/1; Clostridium sp. AM29-11AC	154	411486; 2293028
UniRef100_UPI00111694A0	Cluster: stage V sporulation protein AB	UPI00111694A0	Brevibacillus sp. CHY01	140	1844116
UniRef100_A0A516KGI4	Cluster: Stage V sporulation protein AB	A0A516KGI4	Radiobacillus deserti	140	2594883
UniRef100_A0A417QMI4	Cluster: Stage V sporulation protein AB	A0A417QMI4; A0A3R6XJV9	Clostridium sp. OM07-9AC; Clostridium sp. OM07-10AC	140	2293048; 2293047
UniRef100_A0A1C5MSX3	Cluster: Uncharacterized protein	A0A1C5MSX3; A0A8I0AAT1; A0A373NIX8	uncultured Blautia sp.; Blautia sp. BX17; Ruminococcus sp. AF31-8BH	139	765821; 2763030; 2293174
UniRef100_A0A1E5K4Z7	Cluster: Stage V sporulation protein AB	A0A1E5K4Z7	Oceanobacillus sp. E9	142	1742575
UniRef100_A0A413I5Z0	Cluster: Stage V sporulation protein AB	A0A413I5Z0	Blautia sp. OF03-15BH	137	2292287
UniRef100_A0A7U9RY77	Cluster: Uncharacterized protein	A0A7U9RY77	Lachnospiraceae bacterium	141	1898203
UniRef100_UPI0010BFD0FC	Cluster: stage V sporulation protein AB	UPI0010BFD0FC	Paenibacillus sp. SY21-1	142	2562315
UniRef100_UPI0013790E4A	Cluster: stage V sporulation protein AB	UPI0013790E4A	Paenibacillus glycinis	145	2697035
UniRef100_A0A4Y8M653	Cluster: Stage V sporulation protein AB	A0A4Y8M653	Cohnella luojiensis	133	652876
UniRef100_A0A844GJK7	Cluster: Stage V sporulation protein AB	A0A844GJK7	Blautia luti DSM 14534	139	649762
UniRef100_UPI001896A7F9	Cluster: stage V sporulation protein AB	UPI001896A7F9	Roseburia intestinalis	148	166486
UniRef100_UPI00164B3843	Cluster: stage V sporulation protein AB	UPI00164B3843	Blautia sp. M29	139	2763027
UniRef100_A0A2S5GE33	Cluster: Stage V sporulation protein AB	A0A2S5GE33	Jeotgalibacillus proteolyticus	143	2082395
UniRef100_A0A7X5BXU3	Cluster: Stage V sporulation protein AB	A0A7X5BXU3	Paenibacillus sacheonensis	145	742054
UniRef100_A0A7U9XNA6	Cluster: Uncharacterized protein	A0A7U9XNA6	Lachnospiraceae bacterium	159	1898203
UniRef100_UPI001BC858BF	Cluster: stage V sporulation protein AB	UPI001BC858BF	Faecalicatena sp. Marseille-Q4148	141	2823316
UniRef100_A0A8A5ZBZ5	Cluster: Stage V sporulation protein AB	A0A8A5ZBZ5	Cohnella sp. LGH	141	1619153
UniRef100_A0A4S2AC99	Cluster: Stage V sporulation protein AB	A0A4S2AC99; A0A3A9J1X1	Lachnospiraceae bacterium; Anaerotruncus sp. 1XD22-93	137	1898203; 2320082
UniRef100_A0A416CRE0	Cluster: Uncharacterized protein	A0A416CRE0; A0A3D0FGB4	Firmicutes bacterium AF36-19BH; Lachnospiraceae bacterium	158	2292888; 1898203
UniRef100_A0A349QLY4	Cluster: Stage V sporulation protein AB	A0A349QLY4	Roseburia sp.	148	2049040
UniRef100_UPI001602D561	Cluster: stage V sporulation protein AB	UPI001602D561	Thermohalobacter berrensis	140	99594
UniRef100_A0A2Z4U805	Cluster: Stage V sporulation protein AB	A0A2Z4U805	Blautia argi	138	1912897
UniRef100_R6C640	Cluster: Uncharacterized protein	R6C640	Clostridium sp. CAG:510	159	1262816
UniRef100_UPI00051AAD1B	Cluster: stage V sporulation protein AB	UPI00051AAD1B	Clostridium sp. KNHs205	140	1449050
UniRef100_A0A1C6AX30	Cluster: Uncharacterized protein	A0A1C6AX30	uncultured Clostridium sp.	158	59620
UniRef100_A0A3T1D548	Cluster: Stage V sporulation protein AB	A0A3T1D548	Cohnella abietis	149	2507935
UniRef100_V9W587	Cluster: Stage V sporulation protein AB	V9W587	Paenibacillus larvae subsp. larvae DSM 25430	125	697284
UniRef100_UPI0009303AE8	Cluster: stage V sporulation protein AB	UPI0009303AE8	Blautia sp. Marseille-P3201T	139	1907659
UniRef100_A0A2T4Z9P0	Cluster: Stage V sporulation protein AB	A0A2T4Z9P0	Desmospora activa DSM 45169	128	1121389
UniRef100_A0A414ELG2	Cluster: Stage V sporulation protein AB	A0A414ELG2; A0A1C5LZZ0; D4LRL6	Blautia obeum; uncultured Ruminococcus sp.; Blautia obeum A2-162	138	40520; 165186; 657314
UniRef100_A0A1C5QSF3	Cluster: Uncharacterized protein	A0A1C5QSF3; A0A3C0HUF2	uncultured Clostridium sp.; Lachnospiraceae bacterium	158	59620; 1898203
UniRef100_A0A4R5XUV2	Cluster: Stage V sporulation protein AB	A0A4R5XUV2	Jeotgalibacillus sp. S-D1	143	2552189
UniRef100_A0A3D1Q491	Cluster: Uncharacterized protein	A0A3D1Q491	Lachnospiraceae bacterium	158	1898203
UniRef100_A0A4V2T3N4	Cluster: Stage V sporulation protein AB	A0A4V2T3N4	Serpentinicella alkaliphila	139	1734049
UniRef100_A0A3D9I0K3	Cluster: Stage V sporulation protein AB	A0A3D9I0K3	Cohnella phaseoli	141	456490
UniRef100_R5C3B3	Cluster: Uncharacterized protein	R5C3B3; C0CPF5	Blautia hydrogenotrophica CAG:147; Blautia hydrogenotrophica (strain DSM 10507 / JCM 14656 / S5a33) (Ruminococcus hydrogenotrophicus)	137	1263061; 476272
UniRef100_A0A094XAL3	Cluster: Stage V sporulation protein AB	A0A094XAL3	Alkalihalobacillus alcalophilus ATCC 27647 = CGMCC 1.3604	142	1218173
UniRef100_R5HA14	Cluster: Uncharacterized protein	R5HA14	Firmicutes bacterium CAG:24	158	1263012
UniRef100_UPI00047FABB1	Cluster: stage V sporulation protein AB	UPI00047FABB1	Halonatronum saccharophilum	143	150060
UniRef100_UPI001C62A07A	Cluster: stage V sporulation protein AB	UPI001C62A07A	Paenibacillus oenotherae	147	1435645
UniRef100_A0A1C5SLD5	Cluster: Uncharacterized protein	A0A1C5SLD5	uncultured Blautia sp.	139	765821
UniRef100_UPI001C114FFE	Cluster: stage V sporulation protein AB	UPI001C114FFE	Alkaliphilus sp. MSJ-5	139	2841507
UniRef100_R6V1I9	Cluster: Uncharacterized protein	R6V1I9	Roseburia sp. CAG:380	140	1262946
UniRef100_A0A173UBW8	Cluster: Uncharacterized protein	A0A173UBW8; A0A1C5RYV1	Blautia hydrogenotrophica; uncultured Blautia sp.	137	53443; 765821
UniRef100_UPI00065E9546	Cluster: stage V sporulation protein AB	UPI00065E9546	Rubeoparvulum massiliense	146	1631346
UniRef100_A0A3D4LQG8	Cluster: Stage V sporulation protein AB	A0A3D4LQG8	Lachnospiraceae bacterium	140	1898203
UniRef100_A0A1I5HV03	Cluster: Stage V sporulation protein AB	A0A1I5HV03	Anaerocolumna aminovalerica	138	1527
UniRef100_A0A3S4QW06	Cluster: SpoVAB	A0A3S4QW06	Bacillus freudenreichii	122	1783501
UniRef100_A0A414T0L4	Cluster: Stage V sporulation protein AB	A0A414T0L4	Dorea longicatena	138	88431
UniRef100_UPI000830A3D4	Cluster: stage V sporulation protein AB	UPI000830A3D4	Clostridium sp. AT4	153	1720194
UniRef100_A0A0B0I5R9	Cluster: Stage V sporulation protein AB	A0A0B0I5R9	Alkalihalobacillus okhensis	140	333138
UniRef100_A0A1M6Y6Q7	Cluster: Stage V sporulation protein AB	A0A1M6Y6Q7; UPI001114B68F	Anaerocolumna jejuensis DSM 15929; Anaerocolumna jejuensis	140	1121322; 259063
UniRef100_A0A174PGX8	Cluster: Stage V sporulation protein AB	A0A174PGX8	Dorea longicatena	138	88431
UniRef100_A0A7I8DH82	Cluster: Uncharacterized protein	A0A7I8DH82	Anaerocolumna chitinilytica	140	1727145
UniRef100_UPI00189DA13B	Cluster: stage V sporulation protein AB	UPI00189DA13B	Eubacterium ventriosum	143	39496
UniRef100_A0A564U7J0	Cluster: Uncharacterized protein	A0A564U7J0; A0A1Q6Q5J2; A0A845KWC0	Dorea longicatena; Dorea sp. 42_8; Dorea sp. BIOML-A1	138	88431; 1896999; 2584637
UniRef100_A0A2N2EHV4	Cluster: Stage V sporulation protein AB	A0A2N2EHV4	Firmicutes bacterium HGW-Firmicutes-1	143	2013770
UniRef100_A0A231RPN0	Cluster: Stage V sporulation protein AB	A0A231RPN0	Cohnella sp. CIP 111063	142	1955714
UniRef100_UPI0018A8F322	Cluster: stage V sporulation protein AB	UPI0018A8F322	Blautia luti	139	89014
UniRef100_A5Z9E2	Cluster: Uncharacterized protein	A5Z9E2	Eubacterium ventriosum ATCC 27560	143	411463
UniRef100_UPI000688BC54	Cluster: stage V sporulation protein AB	UPI000688BC54	Clostridiisalibacter paucivorans	136	408753
UniRef100_UPI0018EBB237	Cluster: stage V sporulation protein AB	UPI0018EBB237	Paenibacillus roseus	143	2798579
UniRef100_A0A5S9MC63	Cluster: Uncharacterized protein	A0A5S9MC63	Bacillus safensis	149	561879
UniRef100_UPI0014741D28	Cluster: stage V sporulation protein AB	UPI0014741D28	Kyrpidia spormannii	140	2055160
UniRef100_UPI000D7B402B	Cluster: stage V sporulation protein AB	UPI000D7B402B	Eubacterium ventriosum	143	39496
UniRef100_R6RYT8	Cluster: Uncharacterized protein	R6RYT8; UPI001EE051AE	Clostridium sp. CAG:58; Collinsella aerofaciens	141	1262824; 74426
UniRef100_A0A3D1E951	Cluster: Uncharacterized protein	A0A3D1E951	Lachnospiraceae bacterium	158	1898203
UniRef100_UPI001BA905BC	Cluster: stage V sporulation protein AB	UPI001BA905BC	Alkaliphilus sp. B6464	137	2731219
UniRef100_UPI00056D2C02	Cluster: stage V sporulation protein AB	UPI00056D2C02	Paenibacillus	148	44249
UniRef100_A0A413T7I7	Cluster: Stage V sporulation protein AB	A0A413T7I7	Eubacterium ventriosum	143	39496
UniRef100_A0A413R7L2	Cluster: Stage V sporulation protein AB	A0A413R7L2	Eubacterium ventriosum	143	39496
UniRef100_A0A2K4ZGH1	Cluster: Uncharacterized protein	A0A2K4ZGH1	Acetatifactor muris	158	879566
UniRef100_A0A414RZH5	Cluster: Stage V sporulation protein AB	A0A414RZH5	Dorea longicatena	138	88431
UniRef100_A0A0M6X0M1	Cluster: Stage V sporulation protein AB	A0A0M6X0M1; R5V3L9; A0A844KPS6; A0A351R5X0	Roseburia faecis; Roseburia sp. CAG:18; Roseburia sp.	152	301302; 1262941; 2049040
UniRef100_A0A564W577	Cluster: Uncharacterized protein	A0A564W577; A0A416VHV1	Blautia luti; Ruminococcus sp. AF17-12	138	89014; 2293151
UniRef100_A0A416HQN8	Cluster: Stage V sporulation protein AB	A0A416HQN8	Roseburia sp. AM59-24XD	140	2293138
UniRef100_A0A7X8QNP8	Cluster: Stage V sporulation protein AB	A0A7X8QNP8	Epulopiscium sp.	143	2384
UniRef100_A0A143XK74	Cluster: Uncharacterized protein	A0A143XK74	Clostridiales bacterium CHKCI001	141	1780378
UniRef100_UPI00035E5CE5	Cluster: stage V sporulation protein AB	UPI00035E5CE5	Cohnella laeviribosi	149	380174
UniRef100_UPI00054F0FB4	Cluster: stage V sporulation protein AB	UPI00054F0FB4	Cohnella panacarvi	140	400776
UniRef100_UPI001571111E	Cluster: stage V sporulation protein AB	UPI001571111E	Blautia massiliensis	138	1737424
UniRef100_D4LMM0	Cluster: Uncharacterized protein	D4LMM0; A0A1C5PIL0; A0A6L8TBF5; A0A4V1YLD3; U2D8P9; A0A317U9X7; A0A1G5C7A1; A0A417KJ80; A0A367FX02	Ruminococcus sp. SR1/5; uncultured Blautia sp.; Blautia massiliensis; Blautia sp. aa_0143; Blautia sp. KLE 1732; Blautia sp. BCRC 81119; Blautia sp. SF-50; Ruminococcus sp. AM26-12LB; Blautia obeum	138	657323; 765821; 1737424; 2478953; 1226324; 2212480; 1520805; 2293190; 40520
UniRef100_A0A374HW92	Cluster: Stage V sporulation protein AB	A0A374HW92; A0A3B9DCV7	Roseburia sp. TF10-5; Roseburia sp.	149	2293144; 2049040
UniRef100_A6TQA7	Cluster: Stage V sporulation protein AB	A6TQA7	Alkaliphilus metalliredigens (strain QYMF)	136	293826
UniRef100_A0A1C5KND7	Cluster: Uncharacterized protein	A0A1C5KND7	uncultured Clostridium sp.	137	59620
UniRef100_A0A0P8VTP5	Cluster: Uncharacterized protein	A0A0P8VTP5	Caloranaerobacter sp. TR13	138	1302151
UniRef100_A0A416R5Y2	Cluster: Stage V sporulation protein AB	A0A416R5Y2; A0A4P9ED63; A0A416H597	Ruminococcus sp. AF20-12LB; Blautia sp. SC05B48; Ruminococcus sp. OF02-6	138	2293160; 2479767; 2293228
UniRef100_A0A7V6NKY2	Cluster: Stage V sporulation protein AC	A0A7V6NKY2	Tissierellia bacterium	138	2049431
UniRef100_A0A1C5PX75	Cluster: Uncharacterized protein	A0A1C5PX75; A0A352BQD8; A0A374J4R7	uncultured Blautia sp.; Blautia sp.; Ruminococcus sp. OM08-9BH	138	765821; 1955243; 2293236
