id,name,RepID,species,len,Tax
UniRef100_UPI001B33E432/7-140,Cluster: stage V sporulation protein AB,UPI001B33E432,Paenibacillus sp. DLE-14,147,1172615
UniRef100_A0A7U9STT0/4-134,Cluster: Uncharacterized protein,A0A7U9STT0,Lachnospiraceae bacterium,137,1898203
UniRef100_A0A7X5EMH1/1-135,Cluster: Stage V sporulation protein AB,A0A7X5EMH1,Lachnospiraceae bacterium,138,1898203
UniRef100_UPI001106B3C6/1-135,Cluster: stage V sporulation protein AB,UPI001106B3C6,Eubacteriales,140,186802
UniRef100_R6VPU0/1-153,Cluster: Uncharacterized protein,R6VPU0,Clostridium sp. CAG:91,161,1262845
UniRef100_A0A1H5XQT4/9-139,Cluster: Stage V sporulation protein AB,A0A1H5XQT4,Paenibacillus sp. UNC499MF,139,1502751
UniRef100_A0A5R9G9D0/13-143,Cluster: Stage V sporulation protein AB,A0A5R9G9D0,Paenibacillus antri,146,2582848
UniRef100_UPI0019603F51/1-135,Cluster: stage V sporulation protein AB,UPI0019603F51,Faecalicatena fissicatena,140,290055
UniRef100_A0A1I6SZZ5/7-140,Cluster: Stage V sporulation protein AB,A0A1I6SZZ5,Paenibacillus sp. BC26,147,1881032
UniRef100_A0A833HQ20/2-135,Cluster: Stage V sporulation protein AC,A0A833HQ20,Alkaliphilus serpentinus,135,1482731
UniRef100_A0A3N1XKS0/1-137,Cluster: Stage V sporulation protein AB,A0A3N1XKS0,Mobilisporobacter senegalensis,139,1329262
UniRef100_A0A0K9YSH4/7-137,Cluster: Stage V sporulation protein AB,A0A0K9YSH4,Brevibacillus reuszeri,139,54915
UniRef100_A0A1H2SKK6/9-142,Cluster: Stage V sporulation protein AB,A0A1H2SKK6,Paenibacillus sp. CF384,149,1884382
UniRef100_R6ZAZ4/4-148,Cluster: Uncharacterized protein,R6ZAZ4,Clostridium sp. CAG:299,151,1262792
UniRef100_A0A838CP83/2-132,Cluster: Stage V sporulation protein AB,A0A838CP83,Halobacillus locisalis,134,220753
UniRef100_A0A4R3L1K9/5-138,Cluster: Stage V sporulation protein AB,A0A4R3L1K9,Hazenella coriacea,141,1179467
UniRef100_A0A1T2XNU0/20-153,Cluster: Stage V sporulation protein AB,A0A1T2XNU0,Paenibacillus selenitireducens,154,1324314
UniRef100_UPI00166DE151/8-140,Cluster: stage V sporulation protein AB,UPI00166DE151,Oceanobacillus indicireducens,142,1004261
UniRef100_A0A7U9NJV5/1-135,Cluster: Uncharacterized protein,A0A7U9NJV5,Lachnospiraceae bacterium,138,1898203
UniRef100_UPI0012B6687F/4-138,Cluster: stage V sporulation protein AB,UPI0012B6687F,Paenibacillus pinihumi,140,669462
UniRef100_A0A3D5LXT4/1-153,Cluster: Uncharacterized protein,A0A3D5LXT4,Lachnospiraceae bacterium,161,1898203
UniRef100_UPI0004639476/1-135,Cluster: stage V sporulation protein AB,UPI0004639476,Sellimonas intestinalis,140,1653434
UniRef100_UPI000872F217/1-130,Cluster: stage V sporulation protein AB,UPI000872F217,Bacillus marinisedimentorum,132,1821260
UniRef100_A0A4R1R4Y9/1-157,Cluster: Stage V sporulation protein AB,A0A4R1R4Y9,Kineothrix alysoides,166,1469948
UniRef100_A0A7X3JZE5/10-139,Cluster: Stage V sporulation protein AB,A0A7X3JZE5,Paenibacillus lutrae,139,2078573
UniRef100_A0A7T6Z527/4-138,Cluster: Stage V sporulation protein AB,A0A7T6Z527,Salicibibacter cibarius,143,2743000
UniRef100_A0A1H4L775/6-140,Cluster: Stage V sporulation protein AB,A0A1H4L775,Paenibacillus sp. GP183,140,1882751
UniRef100_A0A3D8VLU3/3-135,Cluster: Stage V sporulation protein AB,A0A3D8VLU3,Halobacillus trueperi,136,156205
UniRef100_A0A3R6T162/1-153,Cluster: Uncharacterized protein,A0A3R6T162,Clostridium sp. TF08-15,161,2293052
UniRef100_A0A1Y5KFJ6/17-152,Cluster: Stage V sporulation protein AB,A0A1Y5KFJ6,Paenibacillus sp. MY03,154,302980
UniRef100_R9JXK3/1-135,Cluster: Uncharacterized protein,R9JXK3,Lachnospiraceae bacterium M18-1,138,1235792
UniRef100_A0A1H1MKG7/8-140,Cluster: Stage V sporulation protein AB,A0A1H1MKG7,Paenibacillaceae bacterium GAS479,142,1882832
UniRef100_A0A6N8FCE4/6-141,Cluster: Stage V sporulation protein AB,A0A6N8FCE4,Ornithinibacillus caprae,142,2678566
UniRef100_A0A416BP91/1-134,Cluster: Stage V sporulation protein AB,A0A416BP91,Ruminococcus sp. AF41-9,139,2292069
UniRef100_A0A7U9MRL8/1-157,Cluster: Uncharacterized protein,A0A7U9MRL8,Lachnospiraceae bacterium,166,1898203
UniRef100_A0A1Y4L127/2-133,Cluster: Stage V sporulation protein AB,A0A1Y4L127,Lachnoclostridium sp. An181,136,1965575
UniRef100_A0A268BSP1/4-136,Cluster: Stage V sporulation protein AB,A0A268BSP1,Terribacillus sp. 7520-G,138,2025389
UniRef100_A0A3A9CQN1/2-153,Cluster: Uncharacterized protein,A0A3A9CQN1,bacterium D16-50,159,2320112
UniRef100_A0A416JI19/1-140,Cluster: Stage V sporulation protein AB,A0A416JI19,Lachnospiraceae bacterium AM48-27BH,146,2292271
UniRef100_UPI000975EA69/1-135,Cluster: stage V sporulation protein AB,UPI000975EA69,Lachnoclostridium phocaeense,140,1871021
UniRef100_A0A6C0NVN3/8-140,Cluster: Stage V sporulation protein AB,A0A6C0NVN3,Paenibacillus rhizovicinus,145,2704463
UniRef100_A0A1H8ET46/4-141,Cluster: Stage V sporulation protein AB,A0A1H8ET46,Paenibacillus sp. OV219,148,1884377
UniRef100_A0A415TUE3/1-140,Cluster: Stage V sporulation protein AB,A0A415TUE3,Roseburia intestinalis,148,166486
UniRef100_A0A173VIR1/1-140,Cluster: Stage V sporulation protein AB,A0A173VIR1,Roseburia intestinalis,148,166486
UniRef100_UPI00083923EF/10-139,Cluster: stage V sporulation protein AB,UPI00083923EF,Paenibacillus sp. FJAT-26967,139,1729690
UniRef100_A0A0V8QCV1/1-135,Cluster: Uncharacterized protein,A0A0V8QCV1,Acetivibrio ethanolgignens,137,290052
UniRef100_A0A1I6JQN3/1-135,Cluster: Stage V sporulation protein AB,A0A1I6JQN3,[Clostridium] populeti,137,37658
UniRef100_A0A0F5QZ20/7-140,Cluster: Stage V sporulation protein AB,A0A0F5QZ20,Paenibacillus sp. D9,142,665792
UniRef100_A0A398CPR2/16-147,Cluster: Stage V sporulation protein AB,A0A398CPR2,Cohnella faecalis,149,2315694
UniRef100_A0A0U5BEG9/6-140,Cluster: Uncharacterized protein,A0A0U5BEG9,Aneurinibacillus soli,141,1500254
UniRef100_UPI001C00EB9A/1-137,Cluster: stage V sporulation protein AB,UPI001C00EB9A,Anaerostipes hadrus,138,649756
UniRef100_A0A841TGW2/6-138,Cluster: Stage V sporulation protein AB,A0A841TGW2,Cohnella lubricantis,142,2163172
UniRef100_UPI00191578F9/1-137,Cluster: stage V sporulation protein AB,UPI00191578F9,Anaerostipes butyraticus,137,645466
UniRef100_UPI000D0CD0C1/1-138,Cluster: stage V sporulation protein AB,UPI000D0CD0C1,Salsuginibacillus halophilus,140,517424
UniRef100_V8C4S3/1-135,Cluster: Uncharacterized protein,V8C4S3,[Ruminococcus] lactaris CC59_002D,138,1073376
UniRef100_UPI000CFB674E/1-129,Cluster: stage V sporulation protein AB,UPI000CFB674E,Vallitalea okinawensis,136,2078660
UniRef100_R6WJF3/1-135,Cluster: Uncharacterized protein,R6WJF3,Dorea sp. CAG:317,138,1262873
UniRef100_A0A1C5NTF1/1-153,Cluster: Uncharacterized protein,A0A1C5NTF1,uncultured Clostridium sp.,161,59620
UniRef100_UPI0018F6EA57/2-130,Cluster: stage V sporulation protein AB,UPI0018F6EA57,Paenibacillus sp. YIM B00362,133,2799335
UniRef100_UPI001C614212/4-137,Cluster: stage V sporulation protein AB,UPI001C614212,Paenibacillus sp. R14(2021),144,2859228
UniRef100_A0A1H9ZJC2/7-140,Cluster: Stage V sporulation protein AB,A0A1H9ZJC2,Oceanobacillus limi,142,930131
UniRef100_UPI00148186F1/4-136,Cluster: stage V sporulation protein AB,UPI00148186F1,Oceanobacillus limi,138,930131
UniRef100_A0A328U687/8-141,Cluster: Stage V sporulation protein AB,A0A328U687,Paenibacillus montanisoli,148,2081970
UniRef100_A0A3E4LVW2/1-135,Cluster: Stage V sporulation protein AB,A0A3E4LVW2,[Ruminococcus] lactaris,138,46228
UniRef100_UPI0009A9097F/3-135,Cluster: stage V sporulation protein AB,UPI0009A9097F,Halobacillus hunanensis,136,578214
UniRef100_UPI001D040A47/1-135,Cluster: stage V sporulation protein AB,UPI001D040A47,[Ruminococcus] lactaris,138,46228
UniRef100_UPI001AD78840/8-141,Cluster: stage V sporulation protein AB,UPI001AD78840,Paenibacillus sp. MWE-103,146,1172618
UniRef100_A0A417QEI5/1-153,Cluster: Uncharacterized protein,A0A417QEI5,Firmicutes bacterium OM08-11AC,161,2292899
UniRef100_A0A373DEC4/1-136,Cluster: Stage V sporulation protein AB,A0A373DEC4,Desulfotomaculum sp. OF05-3,140,2305243
UniRef100_UPI00195EF98A/1-135,Cluster: stage V sporulation protein AB,UPI00195EF98A,Mordavella massiliensis,138,1871024
UniRef100_UPI0012EC4439/8-140,Cluster: stage V sporulation protein AB,UPI0012EC4439,Oceanobacillus sp. AG,142,2681969
UniRef100_UPI001C3BBDB7/1-135,Cluster: stage V sporulation protein AB,UPI001C3BBDB7,Sellimonas monacensis,140,2779351
UniRef100_UPI0013D37894/3-135,Cluster: stage V sporulation protein AB,UPI0013D37894,Halobacillus ihumii,136,2686092
UniRef100_A0A3A8ZHJ7/1-157,Cluster: Uncharacterized protein,A0A3A8ZHJ7,bacterium 0.1xD8-71,166,2320099
UniRef100_A0A1C5YUU0/1-137,Cluster: Uncharacterized protein,A0A1C5YUU0,uncultured Eubacterium sp.,138,165185
UniRef100_A0A416NG55/1-153,Cluster: Uncharacterized protein,A0A416NG55,Firmicutes bacterium AF22-6AC,161,2292887
UniRef100_R7JVF0/1-135,Cluster: Uncharacterized protein,R7JVF0,Clostridium sp. CAG:277,140,1262790
UniRef100_UPI00047C1505/2-134,Cluster: stage V sporulation protein AB,UPI00047C1505,Alkaliphilus transvaalensis,136,114628
UniRef100_A0A174BXC3/1-137,Cluster: Uncharacterized protein,A0A174BXC3,Anaerostipes hadrus,138,649756
UniRef100_UPI001AE53800/8-139,Cluster: stage V sporulation protein AB,UPI001AE53800,Paenibacillus eucommiae,139,1355755
UniRef100_A0A373DDL2/1-136,Cluster: Stage V sporulation protein AB,A0A373DDL2,Lachnospiraceae bacterium OF11-28,140,2305244
UniRef100_A0A1N6PCX7/4-135,Cluster: Stage V sporulation protein AB,A0A1N6PCX7,Domibacillus enclensis,138,1017273
UniRef100_A0A3D9SF09/7-141,Cluster: Stage V sporulation protein AB,A0A3D9SF09,Paenibacillus taihuensis,148,1156355
UniRef100_R6ELI2/1-153,Cluster: Uncharacterized protein,R6ELI2,Firmicutes bacterium CAG:65,161,1262994
UniRef100_UPI001CD57B77/4-135,Cluster: stage V sporulation protein AB,UPI001CD57B77,Halobacillus litoralis,136,45668
UniRef100_UPI0019601819/1-135,Cluster: stage V sporulation protein AB,UPI0019601819,Mediterraneibacter glycyrrhizinilyticus,138,342942
UniRef100_A0A7W4LRA1/2-122,Cluster: Uncharacterized protein,A0A7W4LRA1,Bacillus velezensis,123,492670
UniRef100_A0A4Q7PNI8/7-137,Cluster: Stage V sporulation protein AB,A0A4Q7PNI8,Cuneatibacter caecimuris,140,1796618
UniRef100_A0A6L5YLG4/1-153,Cluster: Uncharacterized protein,A0A6L5YLG4,Waltera intestinalis,161,2606635
UniRef100_A0A1I3J9L3/8-141,Cluster: Stage V sporulation protein AB,A0A1I3J9L3,Paenibacillus sp. UNC496MF,146,1502753
UniRef100_UPI000D30E8A5/5-139,Cluster: stage V sporulation protein AB,UPI000D30E8A5,Desmospora activa,139,500615
UniRef100_R5Z798/1-140,Cluster: Stage V sporulation protein AB,R5Z798,Roseburia sp. CAG:197,149,1262943
UniRef100_A0A3A9GW45/1-136,Cluster: Stage V sporulation protein AB,A0A3A9GW45,Roseburia sp. 1XD42-69,141,2320088
UniRef100_UPI000E4ABC90/1-132,Cluster: stage V sporulation protein AB,UPI000E4ABC90,unclassified Dorea,139,2627917
UniRef100_A0A413HI99/1-140,Cluster: Stage V sporulation protein AB,A0A413HI99,Roseburia sp. OF03-24,148,2292367
UniRef100_A0A7U9N0L3/7-154,Cluster: Uncharacterized protein,A0A7U9N0L3,Lachnospiraceae bacterium,162,1898203
UniRef100_A0A3B0CJY1/5-139,Cluster: Stage V sporulation protein AB,A0A3B0CJY1,Paenibacillus ginsengarvi,141,400777
UniRef100_A0A136WG16/2-134,Cluster: Uncharacterized protein,A0A136WG16,Anaerotignum neopropionicum,140,36847
UniRef100_B5CRE1/2-136,Cluster: Uncharacterized protein,B5CRE1,[Ruminococcus] lactaris ATCC 29176,139,471875
UniRef100_UPI00036D70E6/20-152,Cluster: stage V sporulation protein AB,UPI00036D70E6,Paenibacillus terrigena,153,369333
UniRef100_UPI001C0F96BA/2-134,Cluster: stage V sporulation protein AB,UPI001C0F96BA,Blautia sp. MSJ-9,139,2841511
UniRef100_UPI001D051E8C/1-132,Cluster: stage V sporulation protein AB,UPI001D051E8C,Ruminococcus gnavus,139,33038
UniRef100_A0A6I0EY10/3-134,Cluster: Stage V sporulation protein AC,A0A6I0EY10,Alkaliphilus pronyensis,136,1482732
UniRef100_R5LUI7/2-146,Cluster: Uncharacterized protein,R5LUI7,Clostridium sp. CAG:149,154,1262776
UniRef100_A0A0X1U6U8/2-135,Cluster: Uncharacterized protein,A0A0X1U6U8,Anaerotignum propionicum DSM 1682,141,991789
UniRef100_I2HSN9/2-122,Cluster: SpoVAB,I2HSN9,Bacillus sp. 5B6,123,1127743
UniRef100_A0A7G5C537/5-138,Cluster: Stage V sporulation protein AB,A0A7G5C537,Cohnella cholangitidis,141,2598458
UniRef100_A0A6N3GDU7/1-140,Cluster: Uncharacterized protein,A0A6N3GDU7,Roseburia intestinalis,148,166486
UniRef100_UPI0009847052/8-136,Cluster: stage V sporulation protein AB,UPI0009847052,Terribacillus halophilus,138,361279
UniRef100_A0A6L6XDK4/1-140,Cluster: Stage V sporulation protein AB,A0A6L6XDK4,Roseburia intestinalis,148,166486
UniRef100_A0A150KFZ3/1-131,Cluster: Uncharacterized protein,A0A150KFZ3,Weizmannia coagulans (Bacillus coagulans),132,1398
UniRef100_A0A850HIW9/1-135,Cluster: Stage V sporulation protein AB,A0A850HIW9,Dorea phocaeensis,138,2040291
UniRef100_R9J852/1-157,Cluster: Uncharacterized protein,R9J852,Lachnospiraceae bacterium 28-4,166,397287
UniRef100_A0A235BCG7/1-129,Cluster: Stage V sporulation protein AB,A0A235BCG7,Paludifilum halophilum,129,1642702
UniRef100_UPI000E4092B7/1-133,Cluster: stage V sporulation protein AB,UPI000E4092B7,unclassified Dorea,139,2627917
UniRef100_A0A6C0FYA7/9-141,Cluster: Stage V sporulation protein AB,A0A6C0FYA7,Paenibacillus lycopersici,146,2704462
UniRef100_A0A6N2SVV8/2-134,Cluster: Uncharacterized protein,A0A6N2SVV8,uncultured Blautia sp.,139,765821
UniRef100_A0A2P8HAP5/7-142,Cluster: Stage V sporulation protein AB,A0A2P8HAP5,Salsuginibacillus halophilus,144,517424
UniRef100_A0A2N5N5G5/6-140,Cluster: Stage V sporulation protein AB (SpoVAB),A0A2N5N5G5,Paenibacillus pasadenensis,142,217090
UniRef100_UPI001D01A6BF/2-134,Cluster: stage V sporulation protein AB,UPI001D01A6BF,Blautia glucerasea,139,536633
UniRef100_A0A1C5YHN5/2-134,Cluster: Uncharacterized protein,A0A1C5YHN5,uncultured Blautia sp.,139,765821
UniRef100_UPI000C7869D3/1-135,Cluster: stage V sporulation protein AB,UPI000C7869D3,Dorea phocaeensis,138,2040291
UniRef100_UPI00156F26F9/2-134,Cluster: stage V sporulation protein AB,UPI00156F26F9,Blautia wexlerae,139,418240
UniRef100_N2AK72/1-136,Cluster: Uncharacterized protein,N2AK72,Eubacterium plexicaudatum ASF492,143,1235802
UniRef100_A0A7X5E7B1/1-157,Cluster: Uncharacterized protein,A0A7X5E7B1,Lachnospiraceae bacterium,166,1898203
UniRef100_A0A096BK93/3-135,Cluster: Uncharacterized protein,A0A096BK93,Caloranaerobacter azorensis H53214,138,1156417
UniRef100_UPI000617C247/3-135,Cluster: stage V sporulation protein AB,UPI000617C247,Domibacillus indicus,138,1437523
UniRef100_UPI00159F334A/4-135,Cluster: stage V sporulation protein AB,UPI00159F334A,Caloranaerobacter ferrireducens,138,1323370
UniRef100_A0A415LQM5/2-134,Cluster: Stage V sporulation protein AB,A0A415LQM5,Ruminococcus sp. AF37-6AT,139,2292068
UniRef100_A0A373B6F9/1-134,Cluster: Stage V sporulation protein AB,A0A373B6F9,Clostridiales bacterium AM23-16LB,140,2306574
UniRef100_A0A1C6IHS7/2-134,Cluster: Uncharacterized protein,A0A1C6IHS7,uncultured Blautia sp.,139,765821
UniRef100_A0A416B6I2/1-134,Cluster: Stage V sporulation protein AB,A0A416B6I2,Clostridiaceae bacterium AF42-6,140,2291990
UniRef100_A0A4V7TQ62/2-122,Cluster: Stage V sporulation protein AB,A0A4V7TQ62,Bacillus amyloliquefaciens (Bacillus velezensis),123,1390
UniRef100_A0A6L6L3C9/1-140,Cluster: Stage V sporulation protein AB,A0A6L6L3C9,Roseburia intestinalis,148,166486
UniRef100_A0A413SFE2/1-140,Cluster: Stage V sporulation protein AB,A0A413SFE2,Roseburia intestinalis,148,166486
UniRef100_UPI000E55B5B6/2-134,Cluster: stage V sporulation protein AB,UPI000E55B5B6,Ruminococcus sp. AM07-21,139,2292073
UniRef100_Q8EQ78/8-141,Cluster: Stage V sporulation protein AB,Q8EQ78,Oceanobacillus iheyensis (strain DSM 14371 / CIP 107618 / JCM 11309 / KCTC 3954 / HTE831),142,221109
UniRef100_R6BRZ5/1-140,Cluster: Stage V sporulation protein AB,R6BRZ5,Roseburia intestinalis CAG:13,148,1263104
UniRef100_UPI0012669D15/20-152,Cluster: stage V sporulation protein AB,UPI0012669D15,Paenibacillus guangzhouensis,153,1473112
UniRef100_A0A417QT47/1-133,Cluster: Stage V sporulation protein AB,A0A417QT47,Dorea sp. OM07-5,139,2293100
UniRef100_A0A1Q5P6Y1/3-135,Cluster: Stage V sporulation protein AB,A0A1Q5P6Y1,Domibacillus mangrovi,138,1714354
UniRef100_A0A3R7CIW1/1-134,Cluster: Stage V sporulation protein AB,A0A3R7CIW1,Clostridiaceae bacterium OF09-1,140,2292276
UniRef100_A0A1M7YGX9/1-136,Cluster: Stage V sporulation protein AB,A0A1M7YGX9,Anaerocolumna xylanovorans DSM 12503,140,1121345
UniRef100_A0A3A9BDW6/7-140,Cluster: Stage V sporulation protein AB,A0A3A9BDW6,bacterium D16-54,145,2320104
UniRef100_A0A0C2VJS8/2-137,Cluster: Stage V sporulation protein AB,A0A0C2VJS8,Jeotgalibacillus soli,140,889306
UniRef100_A0A1Q9K4P0/6-136,Cluster: Uncharacterized protein,A0A1Q9K4P0,Anaerostipes sp. 992a,138,1261637
UniRef100_UPI0011DD2782/2-134,Cluster: stage V sporulation protein AB,UPI0011DD2782,Eubacteriales,139,186802
UniRef100_A0A6H2GWN7/7-140,Cluster: Stage V sporulation protein AB,A0A6H2GWN7,Paenibacillus albicereus,142,2726185
UniRef100_A0A419TB35/1-139,Cluster: Uncharacterized protein,A0A419TB35,Thermohalobacter berrensis,141,99594
UniRef100_A0A3R5WYM0/7-138,Cluster: Stage V sporulation protein AB,A0A3R5WYM0,Coprococcus sp. AF21-14LB,141,2292231
UniRef100_UPI00189B0CAF/2-134,Cluster: stage V sporulation protein AB,UPI00189B0CAF,Ruminococcus sp. D55t1_190419_H1,139,2787130
UniRef100_A0A3A9CB84/4-140,Cluster: Uncharacterized protein,A0A3A9CB84,bacterium C-53,145,2320109
UniRef100_UPI00034CC98B/9-141,Cluster: stage V sporulation protein AB,UPI00034CC98B,Oceanobacillus kimchii,142,746691
UniRef100_UPI00078617CE/3-135,Cluster: stage V sporulation protein AB,UPI00078617CE,Massilibacterium senegalense,137,1632858
UniRef100_D4CAA8/3-146,Cluster: Uncharacterized protein,D4CAA8,Clostridium sp. M62/1,154,411486
UniRef100_UPI00111694A0/4-137,Cluster: stage V sporulation protein AB,UPI00111694A0,Brevibacillus sp. CHY01,140,1844116
UniRef100_A0A516KGI4/3-139,Cluster: Stage V sporulation protein AB,A0A516KGI4,Radiobacillus deserti,140,2594883
UniRef100_A0A417QMI4/1-135,Cluster: Stage V sporulation protein AB,A0A417QMI4,Clostridium sp. OM07-9AC,140,2293048
UniRef100_A0A1C5MSX3/2-134,Cluster: Uncharacterized protein,A0A1C5MSX3,uncultured Blautia sp.,139,765821
UniRef100_A0A1E5K4Z7/9-141,Cluster: Stage V sporulation protein AB,A0A1E5K4Z7,Oceanobacillus sp. E9,142,1742575
UniRef100_A0A413I5Z0/3-134,Cluster: Stage V sporulation protein AB,A0A413I5Z0,Blautia sp. OF03-15BH,137,2292287
UniRef100_A0A7U9RY77/1-136,Cluster: Uncharacterized protein,A0A7U9RY77,Lachnospiraceae bacterium,141,1898203
UniRef100_UPI0010BFD0FC/6-140,Cluster: stage V sporulation protein AB,UPI0010BFD0FC,Paenibacillus sp. SY21-1,142,2562315
UniRef100_UPI0013790E4A/8-140,Cluster: stage V sporulation protein AB,UPI0013790E4A,Paenibacillus glycinis,145,2697035
UniRef100_A0A4Y8M653/2-130,Cluster: Stage V sporulation protein AB,A0A4Y8M653,Cohnella luojiensis,133,652876
UniRef100_A0A844GJK7/2-134,Cluster: Stage V sporulation protein AB,A0A844GJK7,Blautia luti DSM 14534,139,649762
UniRef100_UPI001896A7F9/1-140,Cluster: stage V sporulation protein AB,UPI001896A7F9,Roseburia intestinalis,148,166486
UniRef100_UPI00164B3843/2-134,Cluster: stage V sporulation protein AB,UPI00164B3843,Blautia sp. M29,139,2763027
UniRef100_A0A2S5GE33/3-137,Cluster: Stage V sporulation protein AB,A0A2S5GE33,Jeotgalibacillus proteolyticus,143,2082395
UniRef100_A0A7X5BXU3/7-140,Cluster: Stage V sporulation protein AB,A0A7X5BXU3,Paenibacillus sacheonensis,145,742054
UniRef100_A0A7U9XNA6/2-152,Cluster: Uncharacterized protein,A0A7U9XNA6,Lachnospiraceae bacterium,159,1898203
UniRef100_UPI001BC858BF/7-138,Cluster: stage V sporulation protein AB,UPI001BC858BF,Faecalicatena sp. Marseille-Q4148,141,2823316
UniRef100_A0A8A5ZBZ5/6-138,Cluster: Stage V sporulation protein AB,A0A8A5ZBZ5,Cohnella sp. LGH,141,1619153
UniRef100_A0A4S2AC99/3-134,Cluster: Stage V sporulation protein AB,A0A4S2AC99,Lachnospiraceae bacterium,137,1898203
UniRef100_A0A416CRE0/1-153,Cluster: Uncharacterized protein,A0A416CRE0,Firmicutes bacterium AF36-19BH,158,2292888
UniRef100_A0A349QLY4/1-140,Cluster: Stage V sporulation protein AB,A0A349QLY4,Roseburia sp.,148,2049040
UniRef100_UPI001602D561/2-138,Cluster: stage V sporulation protein AB,UPI001602D561,Thermohalobacter berrensis,140,99594
UniRef100_A0A2Z4U805/1-136,Cluster: Stage V sporulation protein AB,A0A2Z4U805,Blautia argi,138,1912897
UniRef100_R6C640/4-152,Cluster: Uncharacterized protein,R6C640,Clostridium sp. CAG:510,159,1262816
UniRef100_UPI00051AAD1B/1-136,Cluster: stage V sporulation protein AB,UPI00051AAD1B,Clostridium sp. KNHs205,140,1449050
UniRef100_A0A1C6AX30/1-153,Cluster: Uncharacterized protein,A0A1C6AX30,uncultured Clostridium sp.,158,59620
UniRef100_A0A3T1D548/16-146,Cluster: Stage V sporulation protein AB,A0A3T1D548,Cohnella abietis,149,2507935
UniRef100_V9W587/1-125,Cluster: Stage V sporulation protein AB,V9W587,Paenibacillus larvae subsp. larvae DSM 25430,125,697284
UniRef100_UPI0009303AE8/1-136,Cluster: stage V sporulation protein AB,UPI0009303AE8,Blautia sp. Marseille-P3201T,139,1907659
UniRef100_A0A2T4Z9P0/1-128,Cluster: Stage V sporulation protein AB,A0A2T4Z9P0,Desmospora activa DSM 45169,128,1121389
UniRef100_A0A414ELG2/2-134,Cluster: Stage V sporulation protein AB,A0A414ELG2,Blautia obeum,138,40520
UniRef100_A0A1C5QSF3/1-153,Cluster: Uncharacterized protein,A0A1C5QSF3,uncultured Clostridium sp.,158,59620
UniRef100_A0A4R5XUV2/2-136,Cluster: Stage V sporulation protein AB,A0A4R5XUV2,Jeotgalibacillus sp. S-D1,143,2552189
UniRef100_A0A3D1Q491/1-153,Cluster: Uncharacterized protein,A0A3D1Q491,Lachnospiraceae bacterium,158,1898203
UniRef100_A0A4V2T3N4/2-134,Cluster: Stage V sporulation protein AB,A0A4V2T3N4,Serpentinicella alkaliphila,139,1734049
UniRef100_A0A3D9I0K3/6-138,Cluster: Stage V sporulation protein AB,A0A3D9I0K3,Cohnella phaseoli,141,456490
UniRef100_R5C3B3/3-134,Cluster: Uncharacterized protein,R5C3B3,Blautia hydrogenotrophica CAG:147,137,1263061
UniRef100_A0A094XAL3/4-137,Cluster: Stage V sporulation protein AB,A0A094XAL3,Alkalihalobacillus alcalophilus ATCC 27647 = CGMCC 1.3604,142,1218173
UniRef100_R5HA14/1-153,Cluster: Uncharacterized protein,R5HA14,Firmicutes bacterium CAG:24,158,1263012
UniRef100_UPI00047FABB1/2-137,Cluster: stage V sporulation protein AB,UPI00047FABB1,Halonatronum saccharophilum,143,150060
UniRef100_UPI001C62A07A/9-143,Cluster: stage V sporulation protein AB,UPI001C62A07A,Paenibacillus oenotherae,147,1435645
UniRef100_A0A1C5SLD5/2-134,Cluster: Uncharacterized protein,A0A1C5SLD5,uncultured Blautia sp.,139,765821
UniRef100_UPI001C114FFE/2-136,Cluster: stage V sporulation protein AB,UPI001C114FFE,Alkaliphilus sp. MSJ-5,139,2841507
UniRef100_R6V1I9/1-135,Cluster: Uncharacterized protein,R6V1I9,Roseburia sp. CAG:380,140,1262946
UniRef100_A0A173UBW8/3-134,Cluster: Uncharacterized protein,A0A173UBW8,Blautia hydrogenotrophica,137,53443
UniRef100_UPI00065E9546/6-143,Cluster: stage V sporulation protein AB,UPI00065E9546,Rubeoparvulum massiliense,146,1631346
UniRef100_A0A3D4LQG8/1-135,Cluster: Stage V sporulation protein AB,A0A3D4LQG8,Lachnospiraceae bacterium,140,1898203
UniRef100_A0A1I5HV03/1-135,Cluster: Stage V sporulation protein AB,A0A1I5HV03,Anaerocolumna aminovalerica,138,1527
UniRef100_A0A3S4QW06/2-121,Cluster: SpoVAB,A0A3S4QW06,Bacillus freudenreichii,122,1783501
UniRef100_A0A414T0L4/1-135,Cluster: Stage V sporulation protein AB,A0A414T0L4,Dorea longicatena,138,88431
UniRef100_UPI000830A3D4/11-148,Cluster: stage V sporulation protein AB,UPI000830A3D4,Clostridium sp. AT4,153,1720194
UniRef100_A0A0B0I5R9/5-137,Cluster: Stage V sporulation protein AB,A0A0B0I5R9,Alkalihalobacillus okhensis,140,333138
UniRef100_A0A1M6Y6Q7/1-136,Cluster: Stage V sporulation protein AB,A0A1M6Y6Q7,Anaerocolumna jejuensis DSM 15929,140,1121322
UniRef100_A0A174PGX8/1-135,Cluster: Stage V sporulation protein AB,A0A174PGX8,Dorea longicatena,138,88431
UniRef100_A0A7I8DH82/1-136,Cluster: Uncharacterized protein,A0A7I8DH82,Anaerocolumna chitinilytica,140,1727145
UniRef100_UPI00189DA13B/2-138,Cluster: stage V sporulation protein AB,UPI00189DA13B,Eubacterium ventriosum,143,39496
