Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI00156E9C24	Cluster: stage V sporulation protein AA	UPI00156E9C24	Blautia massiliensis	208	1737424
UniRef100_A0A075LJ23	Cluster: Stage V sporulation protein AA	A0A075LJ23	Terribacillus goriensis	207	386490
UniRef100_UPI000C9CCC79	Cluster: stage V sporulation protein AA	UPI000C9CCC79	Paenibacillus castaneae	217	474957
UniRef100_A0A1C5PJ34	Cluster: Stage V sporulation protein AA	A0A1C5PJ34	uncultured Blautia sp.	208	765821
UniRef100_A0A7X3A615	Cluster: Stage V sporulation protein AA	A0A7X3A615	Paenibacillus sp. NEAU-GSW1	216	2682486
UniRef100_A0A373A886	Cluster: Stage V sporulation protein AA	A0A373A886	Lachnospiraceae bacterium OF09-6	236	2293831
UniRef100_A0A2M8Z5D5	Cluster: Stage V sporulation protein AA	A0A2M8Z5D5	[Clostridium] celerecrescens 18A	208	1286362
UniRef100_A0A1I0MEG9	Cluster: Stage V sporulation protein AA	A0A1I0MEG9	[Clostridium] fimetarium	211	99656
UniRef100_UPI00166B9BA6	Cluster: stage V sporulation protein AA	UPI00166B9BA6	Paenibacillus silvae	218	1325358
UniRef100_A0A2W6QGC4	Cluster: Stage V sporulation protein AA	A0A2W6QGC4	Paenibacillus silvae	218	1325358
UniRef100_A0A417YFR4	Cluster: Stage V sporulation protein AA	A0A417YFR4	Oceanobacillus profundus	205	372463
UniRef100_UPI00040E32C4	Cluster: stage V sporulation protein AA	UPI00040E32C4	Paenibacillus harenae	216	306543
UniRef100_A0A317UDI3	Cluster: Stage V sporulation protein AA	A0A317UDI3	Blautia sp. BCRC 81119	208	2212480
UniRef100_A0A564W4M0	Cluster: Stage V sporulation protein AA	A0A564W4M0	Blautia luti	208	89014
UniRef100_A0A416EGQ6	Cluster: Stage V sporulation protein AA	A0A416EGQ6	Lachnotalea sp. AF33-28	209	2292046
UniRef100_UPI00189BD640	Cluster: stage V sporulation protein AA	UPI00189BD640	Blautia massiliensis	208	1737424
UniRef100_UPI000BA55AF2	Cluster: stage V sporulation protein AA	UPI000BA55AF2	Terribacillus saccharophilus	207	361277
UniRef100_UPI0016630C28	Cluster: stage V sporulation protein AA	UPI0016630C28	Paenibacillus nasutitermitis	215	1652958
UniRef100_UPI00119D45B0	Cluster: stage V sporulation protein AA	UPI00119D45B0	Paenibacillus xylanexedens	218	528191
UniRef100_A0A1C5PXQ2	Cluster: Stage V sporulation protein AA	A0A1C5PXQ2	uncultured Blautia sp.	208	765821
UniRef100_A0A3D9SE83	Cluster: Stage V sporulation protein AA	A0A3D9SE83	Paenibacillus taihuensis	227	1156355
UniRef100_UPI0012B7B29F	Cluster: stage V sporulation protein AA	UPI0012B7B29F	Paenibacillus azotifigens	222	2047734
UniRef100_R6WC06	Cluster: SporV_AA domain-containing protein	R6WC06	Firmicutes bacterium CAG:227	204	1263010
UniRef100_A0A7D4BM98	Cluster: Stage V sporulation protein AA	A0A7D4BM98	Kroppenstedtia pulmonis	205	1380685
UniRef100_A0A3D1YCT6	Cluster: Stage V sporulation protein AA	A0A3D1YCT6	Lachnospiraceae bacterium	222	1898203
UniRef100_UPI001AEA09B4	Cluster: stage V sporulation protein AA	UPI001AEA09B4	Virgibacillus natechei	206	1216297
UniRef100_A0A1G5C711	Cluster: Stage V sporulation protein AA	A0A1G5C711	Blautia sp. SF-50	208	1520805
UniRef100_A0A268ADC1	Cluster: Stage V sporulation protein AA	A0A268ADC1	Terribacillus saccharophilus	207	361277
UniRef100_A0A151Z1F6	Cluster: SporV_AA domain-containing protein	A0A151Z1F6	Thermoactinomyces sp. AS95	209	1811386
UniRef100_A0A7G9G7K4	Cluster: Stage V sporulation protein AA	A0A7G9G7K4	Lachnospiraceae bacterium NSJ-38	208	2763669
UniRef100_UPI0019677B8D	Cluster: stage V sporulation protein AA	UPI0019677B8D	Weizmannia coagulans (Bacillus coagulans)	200	1398
UniRef100_R5BR74	Cluster: SporV_AA domain-containing protein	R5BR74	Blautia hydrogenotrophica CAG:147	204	1263061
UniRef100_UPI001C11EFCD	Cluster: stage V sporulation protein AA	UPI001C11EFCD	Blautia sp. MSJ-9	204	2841511
UniRef100_UPI0011DCFEDE	Cluster: stage V sporulation protein AA	UPI0011DCFEDE	Eubacteriales	203	186802
UniRef100_UPI0009319D49	Cluster: stage V sporulation protein AA	UPI0009319D49	Blautia sp. Marseille-P3201T	210	1907659
UniRef100_A0A1H9A0R2	Cluster: Stage V sporulation protein AA	A0A1H9A0R2	Piscibacillus halophilus	206	571933
UniRef100_UPI0006D205F5	Cluster: stage V sporulation protein AA	UPI0006D205F5	Lacrimispora sphenoides	208	29370
UniRef100_UPI00046309BD	Cluster: stage V sporulation protein AA	UPI00046309BD	Lacrimispora aerotolerans	208	36832
UniRef100_UPI0016861232	Cluster: stage V sporulation protein AA	UPI0016861232	Paenibacillus sp. IB182496	209	2772509
UniRef100_A0A089MEL8	Cluster: Stage V sporulation protein AA	A0A089MEL8	Paenibacillus graminis	222	189425
UniRef100_A0A559JXF1	Cluster: Stage V sporulation protein AA	A0A559JXF1	Cohnella terricola	216	1289167
UniRef100_A0A2V2YYU4	Cluster: Stage V sporulation protein AA	A0A2V2YYU4; UPI000D7146F8	Paenibacillus cellulosilyticus	220	375489
UniRef100_A0A4R1R4T7	Cluster: Stage V sporulation protein AA	A0A4R1R4T7; UPI0009DE3C0D	Kineothrix alysoides	209	1469948
UniRef100_A0A374X3G6	Cluster: Stage V sporulation protein AA	A0A374X3G6; A0A391P3R8; A0A412ZXX2	Dorea sp. OM02-2LB; Mediterraneibacter butyricigenes; Ruminococcus sp. AF14-10	211	2292347; 2316025; 2292247
UniRef100_A0A0D5NRQ0	Cluster: Stage V sporulation protein AA	A0A0D5NRQ0	Paenibacillus beijingensis	212	1126833
UniRef100_A0A1Y4H1K7	Cluster: Stage V sporulation protein AA	A0A1Y4H1K7	Drancourtella sp. An210	221	1965589
UniRef100_UPI0006737499	Cluster: stage V sporulation protein AA	UPI0006737499	Thermoactinomyces vulgaris	209	2026
UniRef100_A0A1C6CBQ7	Cluster: Stage V sporulation protein AA	A0A1C6CBQ7	uncultured Ruminococcus sp.	203	165186
UniRef100_A0A373J031	Cluster: Stage V sporulation protein AA	A0A373J031	Firmicutes bacterium AM10-47	204	2292890
UniRef100_C0CPF4	Cluster: SporV_AA domain-containing protein	C0CPF4; A0A1C5RYQ1; A0A173UBV9	Blautia hydrogenotrophica (strain DSM 10507 / JCM 14656 / S5a33) (Ruminococcus hydrogenotrophicus); uncultured Blautia sp.; Blautia hydrogenotrophica	214	476272; 765821; 53443
UniRef100_UPI001080555A	Cluster: stage V sporulation protein AA	UPI001080555A	Paenibacillus cymbidii	235	1639034
UniRef100_UPI0011F3740B	Cluster: stage V sporulation protein AA	UPI0011F3740B	Oceanobacillus polygoni	205	1235259
UniRef100_UPI001746CFD2	Cluster: stage V sporulation protein AA	UPI001746CFD2	unclassified Hazenella	207	2618610
UniRef100_UPI001C625C5E	Cluster: stage V sporulation protein AA	UPI001C625C5E	Paenibacillus oenotherae	228	1435645
UniRef100_A0A0V8QCL5	Cluster: SporV_AA domain-containing protein	A0A0V8QCL5	Acetivibrio ethanolgignens	210	290052
UniRef100_A0A1Y4F7G9	Cluster: Stage V sporulation protein AA	A0A1Y4F7G9	Blautia sp. An249	209	1965603
UniRef100_A0A1I1ZLY1	Cluster: Stage V sporulation protein AA	A0A1I1ZLY1	Alteribacillus iranensis	212	930128
UniRef100_A0A084JKI6	Cluster: Stage V sporulation protein AA	A0A084JKI6; A0A7X2NDN5	Lacrimispora celerecrescens; Clostridium sp. WB02_MRS01	208	29354; 2605777
UniRef100_UPI000E48832E	Cluster: stage V sporulation protein AA	UPI000E48832E	Blautia sp. CLA-AA-H275	208	2881275
UniRef100_A0A7U9JUR3	Cluster: Stage V sporulation protein AA	A0A7U9JUR3	Clostridium sp. ASBs410	208	1304866
UniRef100_R9JGJ8	Cluster: SporV_AA domain-containing protein	R9JGJ8	Lachnospiraceae bacterium A4	218	397291
UniRef100_UPI000835A8BE	Cluster: stage V sporulation protein AA	UPI000835A8BE	Clostridium sp. AT4	208	1720194
UniRef100_R5M7D0	Cluster: Stage V sporulation protein AA	R5M7D0; D4CAA9; D6DIM6; A0A417GKR5	Clostridium sp. CAG:149; Clostridium sp. M62/1; [Clostridium] cf. saccharolyticum K10; Clostridium sp. AM29-11AC	208	1262776; 411486; 717608; 2293028
UniRef100_A0A396P191	Cluster: Stage V sporulation protein AA	A0A396P191; A0A416F2Y1; A0A3R6P1T4; A0A396N5P6; A0A417J9J1; A0A415ZZL6; A0A416JRX3	Clostridium sp. AM28-20LB; Clostridium sp. AF32-7AC; Clostridium sp. AF27-5AA; Clostridium sp. AF02-29; Clostridium sp. AM27-28; Clostridium sp. AF50-3; Clostridium sp. AM48-13	211	2293027; 2293010; 2293008; 2292993; 2293025; 2293021; 2293034
UniRef100_R5WPE6	Cluster: Stage V sporulation protein AA	R5WPE6	Blautia sp. CAG:257	210	1262756
UniRef100_A0A1M4TJX6	Cluster: Stage V sporulation protein AA	A0A1M4TJX6	Seinonella peptonophila	208	112248
UniRef100_A0A1H2SKZ6	Cluster: Stage V sporulation protein AA	A0A1H2SKZ6	Paenibacillus sp. CF384	224	1884382
UniRef100_R6NAX3	Cluster: SporV_AA domain-containing protein	R6NAX3; A0A6N2SGH3; A0A3A6G0P3; C9LAE4; F3ACF1	Lachnospiraceae bacterium CAG:364; Blautia hansenii (Ruminococcus hansenii); Lachnospiraceae bacterium AM25-39; Blautia hansenii DSM 20583; Lachnospiraceae bacterium 6_1_63FAA	210	1262983; 1322; 2302972; 537007; 658083
UniRef100_UPI001785439F	Cluster: stage V sporulation protein AA	UPI001785439F	Paenibacillus sp. Sa2BVA9	219	2762232
UniRef100_U2EJV1	Cluster: SporV_AA domain-containing protein	U2EJV1	Blautia sp. KLE 1732	208	1226324
UniRef100_A0A3R6WHQ4	Cluster: Stage V sporulation protein AA	A0A3R6WHQ4	Clostridium sp. TM06-18	215	2293054
UniRef100_A0A0Q9MUZ5	Cluster: Stage V sporulation protein AA	A0A0Q9MUZ5	Paenibacillus sp. Soil750	181	1736398
UniRef100_E0ICF1	Cluster: Stage V sporulation protein AA	E0ICF1; UPI0005924F33	Paenibacillus curdlanolyticus YK9; Paenibacillus curdlanolyticus	221	717606; 59840
UniRef100_A0A7U9RZX9	Cluster: SporV_AA domain-containing protein	A0A7U9RZX9	Lachnospiraceae bacterium	218	1898203
UniRef100_UPI001B323969	Cluster: stage V sporulation protein AA	UPI001B323969	Paenibacillus sp. DLE-14	226	1172615
UniRef100_A0A416QSI1	Cluster: Stage V sporulation protein AA	A0A416QSI1	Clostridium sp. AF20-7	211	2293002
UniRef100_A0A416WP77	Cluster: Stage V sporulation protein AA	A0A416WP77	Roseburia sp. AF15-21	214	2293128
UniRef100_A0A268I468	Cluster: Stage V sporulation protein AA	A0A268I468	Virgibacillus sp. 7505	207	2022548
UniRef100_UPI001C031F98	Cluster: stage V sporulation protein AA	UPI001C031F98	Blautia sp. MCC283	208	2592640
UniRef100_A0A3R6QPC3	Cluster: Stage V sporulation protein AA	A0A3R6QPC3	Clostridium sp. AF24-2LB	211	2293007
UniRef100_A0A4S4BVL3	Cluster: Stage V sporulation protein AA	A0A4S4BVL3; UPI001E303D0C	Cohnella fermenti	209	2565925
UniRef100_UPI000D11055E	Cluster: stage V sporulation protein AA	UPI000D11055E	Massilistercora timonensis	226	2086584
UniRef100_A0A1I6SZV1	Cluster: Stage V sporulation protein AA	A0A1I6SZV1	Paenibacillus sp. BC26	226	1881032
UniRef100_A0A3R6RKD5	Cluster: Stage V sporulation protein AA	A0A3R6RKD5; A0A417P001	Clostridium sp. AF21-20LB; Clostridium sp. TF06-15AC	211	2293003; 2293051
UniRef100_A0A1C5KN40	Cluster: Stage V sporulation protein AA	A0A1C5KN40	uncultured Clostridium sp.	210	59620
UniRef100_A0A1Y4MCK9	Cluster: Stage V sporulation protein AA	A0A1Y4MCK9	Drancourtella sp. An177	221	1965573
UniRef100_A0A7M2RK76	Cluster: Stage V sporulation protein AA	A0A7M2RK76	Blautia liquoris	210	2779518
UniRef100_A0A1Y4RTE3	Cluster: SporV_AA domain-containing protein	A0A1Y4RTE3	Lachnoclostridium sp. An138	218	1965560
UniRef100_A0A413I631	Cluster: Stage V sporulation protein AA	A0A413I631	Blautia sp. OF03-15BH	210	2292287
UniRef100_UPI00040823D8	Cluster: stage V sporulation protein AA	UPI00040823D8	Paenibacillus humicus	219	412861
UniRef100_R5J018	Cluster: SporV_AA domain-containing protein	R5J018; A0A3R6VL23; A0A3R6WHU5; A0A396KA14; A0A416J9P6	Clostridium sp. CAG:7; Clostridium sp. AM32-2; Clostridium sp. OM04-12AA; Clostridium sp. AM22-11AC; Clostridium sp. AM51-4	215	1262832; 2293029; 2293041; 2293024; 2293036
UniRef100_A0A255M7D5	Cluster: Stage V sporulation protein AA	A0A255M7D5	Lachnotalea glycerini	207	1763509
UniRef100_A0A0F5QZV2	Cluster: Stage V sporulation protein AA	A0A0F5QZV2	Paenibacillus sp. D9	219	665792
UniRef100_UPI0018A8CFBE	Cluster: stage V sporulation protein AA	UPI0018A8CFBE	Blautia luti	204	89014
UniRef100_UPI00192A3CF5	Cluster: stage V sporulation protein AA	UPI00192A3CF5	Weizmannia coagulans (Bacillus coagulans)	200	1398
UniRef100_A0A416YVU0	Cluster: Stage V sporulation protein AA	A0A416YVU0; A0A416LJP3; A0A373KTU7; A0A416LWM2; A0A3R6MFL9; A0A396LYX8	Roseburia sp. AF12-17LB; Roseburia sp. AF25-25LB; Roseburia sp. AF42-8; Roseburia sp. AF25-15LB; Roseburia sp. AF25-13LB; Roseburia sp. AF25-18LB	214	2293127; 2293135; 2293137; 2293133; 2293132; 2293134
UniRef100_A0A374BC26	Cluster: Stage V sporulation protein AA	A0A374BC26; A0A373UJA2	Roseburia sp. AF02-12; Roseburia sp. AF20-18LB	214	2293126; 2293129
UniRef100_UPI000FD9485B	Cluster: stage V sporulation protein AA	UPI000FD9485B	Paenibacillus kobensis	227	59841
UniRef100_A0A1Y4S478	Cluster: SporV_AA domain-containing protein	A0A1Y4S478	Lachnoclostridium sp. An131	222	1965555
UniRef100_A0A417UUP0	Cluster: Stage V sporulation protein AA	A0A417UUP0; A0A417TJE2	Roseburia sp. OM04-10AA; Roseburia sp. OM04-15AA	214	2293141; 2293143
UniRef100_UPI001CA740DA	Cluster: stage V sporulation protein AA	UPI001CA740DA	Crassaminicella profunda	207	1286698
UniRef100_A0A1C5X811	Cluster: Stage V sporulation protein AA	A0A1C5X811	uncultured Roseburia sp.	214	512314
UniRef100_A0A350S291	Cluster: Stage V sporulation protein AA	A0A350S291	Roseburia sp.	214	2049040
UniRef100_A0A6L9H5V3	Cluster: Stage V sporulation protein AA	A0A6L9H5V3	Clostridiaceae bacterium	208	1898204
UniRef100_A0A268BSP4	Cluster: Stage V sporulation protein AA	A0A268BSP4	Terribacillus sp. 7520-G	207	2025389
UniRef100_A0A2T3FUF5	Cluster: Stage V sporulation protein AA	A0A2T3FUF5; A0A415W8E1	Clostridium fessum; Clostridium sp. AM18-55	211	2126740; 2293023
UniRef100_A0A374A720	Cluster: Stage V sporulation protein AA	A0A374A720; A0A3R6KI65; A0A3R6TTK3; A0A3R7AU58; A0A416BG48	Clostridium sp. AF12-41; Clostridium sp. AF29-8BH; Clostridium sp. AM43-3BH; Clostridium sp. OM05-5BH; Clostridium sp. AF37-7	211	2292994; 2293009; 2293032; 2293043; 2293017
UniRef100_UPI0019586C01	Cluster: stage V sporulation protein AA	UPI0019586C01	Mordavella massiliensis	227	1871024
UniRef100_A0A3A8U2B0	Cluster: Stage V sporulation protein AA	A0A3A8U2B0; A0A6N9NWL7	bacterium 1XD21-70; Clostridiaceae bacterium	211	2320103; 1898204
UniRef100_A0A6C0G806	Cluster: Stage V sporulation protein AA	A0A6C0G806	Paenibacillus lycopersici	218	2704462
UniRef100_A0A1Q6SNY0	Cluster: Stage V sporulation protein AA	A0A1Q6SNY0	Roseburia sp. CAG:10041_57	209	1897016
UniRef100_R6PQ66	Cluster: Stage V sporulation protein AA	R6PQ66	Roseburia sp. CAG:45	214	1262947
UniRef100_UPI0019D5022A	Cluster: stage V sporulation protein AA	UPI0019D5022A	Weizmannia coagulans (Bacillus coagulans)	200	1398
UniRef100_UPI001BA9FC9B	Cluster: stage V sporulation protein AA	UPI001BA9FC9B	Paenibacillus sp. Marseille-Q4541	219	2831522
UniRef100_A0A1R0WCQ5	Cluster: Stage V sporulation protein AA	A0A1R0WCQ5	Paenibacillus sp. FSL H7-0326	214	1921144
UniRef100_UPI0004832943	Cluster: stage V sporulation protein AA	UPI0004832943	Halonatronum saccharophilum	218	150060
UniRef100_A0A069DAZ5	Cluster: Stage V sporulation protein AA	A0A069DAZ5	Paenibacillus sp. TCA20	214	1499968
UniRef100_A0A6N9LC20	Cluster: Stage V sporulation protein AA	A0A6N9LC20	Blautia sp. BIOML-A1	213	2584624
UniRef100_UPI001A9B552D	Cluster: stage V sporulation protein AA	UPI001A9B552D	Roseburia sp. BX0805	201	2763063
UniRef100_A0A3R6U626	Cluster: Stage V sporulation protein AA	A0A3R6U626; A0A3R6VWL0	Clostridium sp. OF13-4; Clostridium sp. TF11-13AC	211	2293040; 2293053
UniRef100_UPI001AE86FE7	Cluster: stage V sporulation protein AA	UPI001AE86FE7	Paenibacillus shirakamiensis	191	1265935
UniRef100_A0A1B2DT63	Cluster: Stage V sporulation protein AA	A0A1B2DT63; A0A1I2EIB1	Paenibacillus sp. BIHB4019; Paenibacillus algorifonticola	213	1870819; 684063
UniRef100_R7R5N9	Cluster: SporV_AA domain-containing protein	R7R5N9; A0A3D2G6C5	Roseburia sp. CAG:100; Lachnospiraceae bacterium	209	1262940; 1898203
UniRef100_UPI0006D55606	Cluster: stage V sporulation protein AA	UPI0006D55606; UPI000A3EC71D	Numidum massiliense	214	1522315
UniRef100_A0A3D2PXD6	Cluster: Stage V sporulation protein AA	A0A3D2PXD6	Roseburia sp.	214	2049040
UniRef100_A0A416PWI9	Cluster: Stage V sporulation protein AA	A0A416PWI9	Ruminococcus sp. AF21-42	204	2292251
UniRef100_A0A1G6UWI4	Cluster: Stage V sporulation protein AA	A0A1G6UWI4	Terribacillus halophilus	207	361279
UniRef100_UPI00164A5A5E	Cluster: stage V sporulation protein AA	UPI00164A5A5E	Blautia sp. M29	209	2763027
UniRef100_A0A416D9I3	Cluster: Stage V sporulation protein AA	A0A416D9I3; A0A416PDM0; A0A3R6TWX1	Clostridium sp. AF35-15; Clostridium sp. AF22-10; Clostridium sp. OM04-7	211	2293013; 2293004; 2293042
UniRef100_A0A0F0CBG7	Cluster: Stage V sporulation protein AA	A0A0F0CBG7; A0A1C5MH71; A0A3E2VFK6; A0A0J9BX77; G5HKF8	Clostridium sp. FS41; uncultured Clostridium sp.; Enterocloster citroniae; [Clostridium] citroniae WAL-19142; [Clostridium] citroniae WAL-17108	208	1609975; 59620; 358743; 742734; 742733
UniRef100_UPI0011C8B96A	Cluster: stage V sporulation protein AA	UPI0011C8B96A	Blautia caecimuris	210	1796615
UniRef100_A0A1C5V2I0	Cluster: Stage V sporulation protein AA	A0A1C5V2I0; A0A352BQE2; A0A374J4Y7; A0A374DN91	uncultured Blautia sp.; Blautia sp.; Ruminococcus sp. OM08-9BH; Ruminococcus sp. AM36-2AA	208	765821; 1955243; 2293236; 2293210
UniRef100_UPI0009E86101	Cluster: stage V sporulation protein AA	UPI0009E86101	Gorillibacterium timonense	209	1689269
UniRef100_A0A373LRP2	Cluster: Stage V sporulation protein AA	A0A373LRP2	Eubacterium sp. AF36-5BH	208	2293108
UniRef100_A0A7W1XPU6	Cluster: Stage V sporulation protein AA	A0A7W1XPU6	Thermoactinomyces mirandus	208	2756294
UniRef100_A0A3S1BB78	Cluster: Stage V sporulation protein AA	A0A3S1BB78	Cohnella sp. AR92	210	648716
UniRef100_A0A0Q4RPF4	Cluster: Stage V sporulation protein AA	A0A0Q4RPF4; UPI000A99F26A	Paenibacillus sp. Leaf72	213	1736234
UniRef100_A0A521B302	Cluster: Stage V sporulation protein AA	A0A521B302	Melghirimyces algeriensis	207	910412
UniRef100_A0A7X7Y4F0	Cluster: Stage V sporulation protein AA	A0A7X7Y4F0	Bacilli bacterium	205	1903720
UniRef100_A0A844GLT6	Cluster: Stage V sporulation protein AA	A0A844GLT6	Blautia luti DSM 14534	204	649762
UniRef100_A0A3R7BTF9	Cluster: Stage V sporulation protein AA	A0A3R7BTF9	Roseburia sp. OM02-15	211	2292368
UniRef100_A0A269W619	Cluster: Stage V sporulation protein AA	A0A269W619; A0A268F2V3	Paenibacillus sp. 7541; Paenibacillus campinasensis	215	2026236; 66347
UniRef100_A0A1H8ESQ5	Cluster: Stage V sporulation protein AA	A0A1H8ESQ5	Paenibacillus sp. OV219	234	1884377
UniRef100_UPI001D0607AF	Cluster: stage V sporulation protein AA	UPI001D0607AF	Blautia glucerasea	213	536633
UniRef100_UPI001570FD30	Cluster: stage V sporulation protein AA	UPI001570FD30	Blautia wexlerae	210	418240
UniRef100_A0A3A9BDA3	Cluster: Stage V sporulation protein AA	A0A3A9BDA3	bacterium D16-54	236	2320104
UniRef100_UPI000E5C77C9	Cluster: stage V sporulation protein AA	UPI000E5C77C9	Ruminococcus sp. OF03-6AA	208	2293229
UniRef100_A0A6C0NVQ8	Cluster: Stage V sporulation protein AA	A0A6C0NVQ8	Paenibacillus rhizovicinus	225	2704463
UniRef100_A0A1H2UBS4	Cluster: Stage V sporulation protein AA	A0A1H2UBS4	Paenibacillus sp. PDC88	214	1884375
UniRef100_R5RKV2	Cluster: SporV_AA domain-containing protein	R5RKV2; A0A6N2VU47	Firmicutes bacterium CAG:646; uncultured Clostridium sp.	203	1262995; 59620
UniRef100_A0A4V2SYF1	Cluster: Stage V sporulation protein AA	A0A4V2SYF1	Baia soyae	209	1544746
UniRef100_UPI001AE09F6B	Cluster: stage V sporulation protein AA	UPI001AE09F6B	Bacillus sp. RG28	208	2820819
UniRef100_A0A1K1TQF1	Cluster: Stage V sporulation protein AA	A0A1K1TQF1	Thermoactinomyces sp. DSM 45891	209	1761907
UniRef100_A0A7X8QNM2	Cluster: SporV_AA domain-containing protein	A0A7X8QNM2	Epulopiscium sp.	204	2384
UniRef100_A0A1I4M8D1	Cluster: Stage V sporulation protein AA	A0A1I4M8D1	Salibacterium qingdaonense	206	266892
UniRef100_A0A5C0SGV4	Cluster: Stage V sporulation protein AA	A0A5C0SGV4	Crassaminicella thermophila	208	2599308
UniRef100_R6FWQ6	Cluster: Stage V sporulation protein AA	R6FWQ6	Eubacterium sp. CAG:192	208	1262883
UniRef100_UPI000B44DBD2	Cluster: stage V sporulation protein AA	UPI000B44DBD2	Bacillus sp. EAC	208	1978338
UniRef100_UPI0009E44690	Cluster: stage V sporulation protein AA	UPI0009E44690	Halobacillus massiliensis	204	1926286
UniRef100_A0A6L9HJJ5	Cluster: Stage V sporulation protein AA	A0A6L9HJJ5	Lachnospiraceae bacterium	218	1898203
UniRef100_A0A1C5SL57	Cluster: Stage V sporulation protein AA	A0A1C5SL57	uncultured Blautia sp.	210	765821
UniRef100_A0A352SF26	Cluster: Stage V sporulation protein AA	A0A352SF26; A0A373LTV5	Lachnospiraceae bacterium; Clostridium sp. AF36-4	212	1898203; 2293015
UniRef100_V9G4F3	Cluster: Stage V sporulation protein AA	V9G4F3	Paenibacillus sp. JCM 10914	214	1236974
UniRef100_UPI00110D2E44	Cluster: stage V sporulation protein AA	UPI00110D2E44	Alteribacter natronophilus	210	2583810
UniRef100_A0A351TH51	Cluster: Stage V sporulation protein AA	A0A351TH51	Lachnospiraceae bacterium	207	1898203
UniRef100_A0A3D2I5E4	Cluster: Stage V sporulation protein AA	A0A3D2I5E4; A0A1Q6N5H5	Lachnospiraceae bacterium; Clostridium sp. CAG:62_40_43	212	1898203; 1896990
UniRef100_A0A841T046	Cluster: Stage V sporulation protein AA	A0A841T046; UPI001C87862C	Cohnella thailandensis	210	557557
UniRef100_A0A7W1XAK8	Cluster: Stage V sporulation protein AA	A0A7W1XAK8	Thermoactinomyces daqus	236	1329516
UniRef100_R7C975	Cluster: Stage V sporulation protein AA	R7C975	Clostridium sp. CAG:62	212	1262828
UniRef100_UPI0015F4C8C2	Cluster: stage V sporulation protein AA	UPI0015F4C8C2	Paraliobacillus salinarum	206	1158996
UniRef100_A0A2K4ZGH2	Cluster: Stage V sporulation protein AA	A0A2K4ZGH2	Acetatifactor muris	229	879566
UniRef100_UPI00156DBE68	Cluster: stage V sporulation protein AA	UPI00156DBE68	Blautia glucerasea	210	536633
UniRef100_A0A415FJR2	Cluster: Stage V sporulation protein AA	A0A415FJR2	Ruminococcus sp. AF46-10NS	208	2292072
UniRef100_UPI000F5BD716	Cluster: stage V sporulation protein AA	UPI000F5BD716	Staphylospora marina	208	2490858
UniRef100_A0A417T4K7	Cluster: Stage V sporulation protein AA	A0A417T4K7	Ruminococcus sp. OM05-10BH	209	2292374
UniRef100_UPI00156D5882	Cluster: stage V sporulation protein AA	UPI00156D5882	Eubacteriales	208	186802
UniRef100_A0A7R7EJP1	Cluster: Stage V sporulation protein AA	A0A7R7EJP1	Lachnospiraceae bacterium TB5	209	2785025
UniRef100_A0A373K2S2	Cluster: Stage V sporulation protein AA	A0A373K2S2	Clostridium sp. AF46-9NS	208	2293020
UniRef100_A0A5J5GGT9	Cluster: Stage V sporulation protein AA	A0A5J5GGT9	Paenibacillus spiritus	218	2496557
UniRef100_A0A3S9A4K3	Cluster: Stage V sporulation protein AA	A0A3S9A4K3	Paenibacillus albus	227	2495582
UniRef100_A0A235BBW4	Cluster: Stage V sporulation protein AA	A0A235BBW4; UPI001F0B31CB	Paludifilum halophilum	207	1642702
UniRef100_A0A416E6P9	Cluster: Stage V sporulation protein AA	A0A416E6P9	Clostridium sp. AF34-10BH	208	2293011
UniRef100_A0A1F8ULF1	Cluster: SporV_AA domain-containing protein	A0A1F8ULF1	Clostridiales bacterium GWD2_32_59	205	1797680
UniRef100_UPI000985D52B	Cluster: stage V sporulation protein AA	UPI000985D52B	Terribacillus halophilus	207	361279
UniRef100_A0A3D9IIM6	Cluster: Stage V sporulation protein AA	A0A3D9IIM6; UPI000E264099	Cohnella lupini	216	1294267
UniRef100_A0A3R6J7B2	Cluster: Stage V sporulation protein AA	A0A3R6J7B2	Clostridium sp. AF37-5	212	2293016
UniRef100_A0A316Q8Y9	Cluster: Stage V sporulation protein AA	A0A316Q8Y9	Lachnospiraceae bacterium	209	1898203
UniRef100_A0A1I6R4Q2	Cluster: Stage V sporulation protein AA	A0A1I6R4Q2	Paenibacillus sp. 453mf	214	1761874
UniRef100_A0A1H3Q5X7	Cluster: Stage V sporulation protein AA	A0A1H3Q5X7	Thermoactinomyces sp. DSM 45892	208	1882753
UniRef100_R7B5K6	Cluster: SporV_AA domain-containing protein	R7B5K6	Clostridium sp. CAG:43	218	1262805
UniRef100_A0A3T1D519	Cluster: Stage V sporulation protein AA	A0A3T1D519; UPI001E3D6C08	Cohnella abietis	216	2507935
UniRef100_A0A6L5XZ80	Cluster: Stage V sporulation protein AA	A0A6L5XZ80	Velocimicrobium porci	209	2606634
UniRef100_A0A0C2RR70	Cluster: SporV_AA domain-containing protein	A0A0C2RR70	Jeotgalibacillus soli	206	889306
UniRef100_A0A8F4K541	Cluster: Stage V sporulation protein AA	A0A8F4K541	Terribacillus aidingensis	207	586416
UniRef100_UPI00110EC41C	Cluster: stage V sporulation protein AA	UPI00110EC41C	Paenibacillus thermoaerophilus	211	1215385
