Cluster ID	Cluster name	Cluster members	Organisms	Length	Organism IDs
UniRef100_UPI00143A8252	Cluster: stage V sporulation protein AD	UPI00143A8252	Pseudoflavonifractor sp. SW1122	336	2530044
UniRef100_A0A414D824	Cluster: Stage V sporulation protein AD	A0A414D824	Lachnospira eligens	337	39485
UniRef100_A0A5K7WWE0	Cluster: Stage V sporulation protein AD	A0A5K7WWE0	Sporolactobacillus terrae	337	269673
UniRef100_A0A1Y3YLV5	Cluster: Stage V sporulation protein AD	A0A1Y3YLV5	Pseudoflavonifractor sp. An44	336	1965635
UniRef100_G7WAI1	Cluster: Stage V sporulation protein AD	G7WAI1; UPI0002D73B49	Desulfosporosinus orientis (strain ATCC 19365 / DSM 765 / NCIMB 8382 / VKM B-1628 / Singapore I) (Desulfotomaculum orientis); Desulfosporosinus orientis	346	768706; 1563
UniRef100_UPI001A9788C9	Cluster: stage V sporulation protein AD	UPI001A9788C9	Bacillus sp. SD088	338	2782012
UniRef100_A0A3B8NZB7	Cluster: Stage V sporulation protein AD	A0A3B8NZB7	Oscillospiraceae bacterium	336	2485925
UniRef100_A0A6N7R6J5	Cluster: Stage V sporulation protein AD	A0A6N7R6J5	Gracilibacillus thailandensis	334	563735
UniRef100_UPI0018A8DE53	Cluster: stage V sporulation protein AD	UPI0018A8DE53	Turicibacter sanguinis	333	154288
UniRef100_A0A1H9Y114	Cluster: Stage V sporulation protein AD	A0A1H9Y114	Anaerobranca gottschalkii DSM 13577	331	1120990
UniRef100_C4Z2L8	Cluster: Stage V sporulation protein AD	C4Z2L8	Lachnospira eligens (strain ATCC 27750 / DSM 3376 / VPI C15-48 / C15-B4) (Eubacterium eligens)	337	515620
UniRef100_A0A517DTT6	Cluster: Stage V sporulation protein AD	A0A517DTT6	Sporomusa termitida	334	2377
UniRef100_A0A1C5KUD9	Cluster: Stage V sporulation protein AD	A0A1C5KUD9	uncultured Eubacterium sp.	352	165185
UniRef100_A0A1I1SJC5	Cluster: Stage V sporulation protein AD	A0A1I1SJC5	Lentibacillus persicus	338	640948
UniRef100_UPI000E4731AA	Cluster: stage V sporulation protein AD	UPI000E4731AA	Lachnospira eligens	337	39485
UniRef100_A0A4Y7WUG3	Cluster: Stage V sporulation protein AD	A0A4Y7WUG3	Alkalihalobacillus halodurans (Bacillus halodurans)	335	86665
UniRef100_A0A1V2LVI6	Cluster: Stage V sporulation protein AD	A0A1V2LVI6	Epulopiscium sp. SCG-B11WGA-EpuloA1	334	1710701
UniRef100_A0A084J931	Cluster: Stage V sporulation protein AD	A0A084J931	Clostridium sulfidigenes	339	318464
UniRef100_D4CAA0	Cluster: Stage V sporulation protein AD	D4CAA0; D6DIN2; A0A417GLA6; UPI001D14472F	Clostridium sp. M62/1; [Clostridium] cf. saccharolyticum K10; Clostridium sp. AM29-11AC	398	411486; 717608; 2293028
UniRef100_A0A0C1U6I6	Cluster: Stage V sporulation protein AD	A0A0C1U6I6	Clostridium argentinense CDC 2741	340	1418104
UniRef100_B1I3U7	Cluster: Stage V sporulation AD family protein	B1I3U7	Desulforudis audaxviator (strain MP104C)	338	477974
UniRef100_T0N9R1	Cluster: Uncharacterized protein	T0N9R1	Clostridium sp. BL8	338	1354301
UniRef100_A0A3D3TNX2	Cluster: Stage V sporulation protein AD	A0A3D3TNX2	Clostridium sp.	339	1506
UniRef100_A0A350TLH3	Cluster: Stage V sporulation protein AD	A0A350TLH3	Oscillibacter sp.	340	1945593
UniRef100_UPI0009AC96CF	Cluster: stage V sporulation protein AD	UPI0009AC96CF	unclassified Carboxydocella	336	2685367
UniRef100_UPI00056203D9	Cluster: stage V sporulation protein AD	UPI00056203D9	Ruminococcus sp. FC2018	335	1410617
UniRef100_A0A316QNQ0	Cluster: Stage V sporulation protein AD	A0A316QNQ0	Clostridiales bacterium	343	1898207
UniRef100_A0A268ADB9	Cluster: Stage V sporulation protein AD	A0A268ADB9	Terribacillus saccharophilus	336	361277
UniRef100_A0A417YKH3	Cluster: Stage V sporulation protein AD	A0A417YKH3	Oceanobacillus profundus	337	372463
UniRef100_UPI000466DA86	Cluster: stage V sporulation protein AD	UPI000466DA86	Ruminococcus albus	338	1264
UniRef100_A0A412HYD1	Cluster: Stage V sporulation protein AD	A0A412HYD1	Eubacterium sp. AF22-9	337	2292233
UniRef100_A0A3D2I6S2	Cluster: Stage V sporulation protein AD	A0A3D2I6S2	Oscillibacter sp.	340	1945593
UniRef100_A0A1H2V910	Cluster: Stage V sporulation protein AD	A0A1H2V910	Alicyclobacillus hesperidum	343	89784
UniRef100_J9E0Q0	Cluster: Stage V sporulation protein AD	J9E0Q0	Alicyclobacillus hesperidum URH17-3-68	343	1200346
UniRef100_E6UC05	Cluster: Stage V sporulation protein AD	E6UC05	Ruminococcus albus (strain ATCC 27210 / DSM 20455 / JCM 14654 / NCDO 2250 / 7)	338	697329
UniRef100_A0A1Y2T3Y2	Cluster: Stage V sporulation protein AD	A0A1Y2T3Y2; A0A2W4QMG4	Symbiobacterium thermophilum; Firmicutes bacterium	338	2734; 1879010
UniRef100_UPI000B49AF35	Cluster: stage V sporulation protein AD	UPI000B49AF35	Desulfosporosinus sp. FKB	335	1969835
UniRef100_A0A7X7A0W6	Cluster: Stage V sporulation protein AD	A0A7X7A0W6	Syntrophomonadaceae bacterium	328	2093811
UniRef100_V6J4P7	Cluster: Stage V sporulation protein AD	V6J4P7	Sporolactobacillus laevolacticus DSM 442	339	1395513
UniRef100_UPI00137A527B	Cluster: stage V sporulation protein AD	UPI00137A527B	Turicibacter sp. TS3	333	2304578
UniRef100_A0A2U3K704	Cluster: Stage V sporulation protein AD	A0A2U3K704	Candidatus Desulfosporosinus infrequens	335	2043169
UniRef100_R5L0Q2	Cluster: Stage V sporulation protein AD	R5L0Q2	Clostridium sp. CAG:678	333	1262831
UniRef100_R6L3R1	Cluster: Uncharacterized protein	R6L3R1	Eubacterium sp. CAG:252	347	1262887
UniRef100_A0A2V2FTX3	Cluster: Stage V sporulation protein AD	A0A2V2FTX3	Clostridia bacterium	343	2044939
UniRef100_UPI000B49BA72	Cluster: stage V sporulation protein AD	UPI000B49BA72	Desulfosporosinus sp. FKA	335	1969834
UniRef100_A0A2V2E179	Cluster: Stage V sporulation protein AD	A0A2V2E179	Clostridiales bacterium	333	1898207
UniRef100_A0A2R4MZQ3	Cluster: Stage V sporulation protein AD	A0A2R4MZQ3; A0A1T4MTJ1	Carboxydocella thermautotrophica; Carboxydocella sporoproducens DSM 16521	336	178899; 1121270
UniRef100_A0A1C3F0T6	Cluster: Stage V sporulation protein AD (SpoVAD)	A0A1C3F0T6; G2G114	Desulfosporosinus sp. BG; Desulfosporosinus sp. OT	335	1633135; 913865
UniRef100_A0A3S9SVL7	Cluster: Stage V sporulation protein AD	A0A3S9SVL7	Anoxybacter fermentans	334	1323375
UniRef100_A0A268I432	Cluster: Stage V sporulation protein AD	A0A268I432	Virgibacillus sp. 7505	336	2022548
UniRef100_UPI00064DBC8F	Cluster: stage V sporulation protein AD	UPI00064DBC8F	Ornithinibacillus contaminans	338	694055
UniRef100_A0A252F7R3	Cluster: Stage V sporulation protein AD	A0A252F7R3	Butyricicoccus porcorum	342	1945634
UniRef100_A0A3D1XEB4	Cluster: Stage V sporulation protein AD	A0A3D1XEB4	Oscillibacter sp.	340	1945593
UniRef100_A0A7S8HEQ2	Cluster: Stage V sporulation protein AD	A0A7S8HEQ2	Bacillaceae bacterium R1DC41	337	2593652
UniRef100_A0A3D4MTN5	Cluster: Stage V sporulation protein AD	A0A3D4MTN5	Clostridiales bacterium	335	1898207
UniRef100_UPI001B2A2CB8	Cluster: stage V sporulation protein AD	UPI001B2A2CB8	Bacillus sp. J14TS2	338	2807188
UniRef100_A0A1M5YZB7	Cluster: Stage V sporulation protein AD	A0A1M5YZB7	Desulfosporosinus lacus DSM 15449	325	1121420
UniRef100_A0A1G6UX48	Cluster: Stage V sporulation protein AD	A0A1G6UX48	Terribacillus halophilus	336	361279
UniRef100_A0A1H7JP78	Cluster: Stage V sporulation protein AD	A0A1H7JP78	Ruminococcus albus	338	1264
UniRef100_UPI0006D54318	Cluster: stage V sporulation protein AD	UPI0006D54318	Numidum massiliense	336	1522315
UniRef100_X0RD48	Cluster: Stage V sporulation protein AD	X0RD48	Bacillus sp. TS-2	335	1450694
UniRef100_A0A259UQH8	Cluster: Stage V sporulation protein AD	A0A259UQH8	Sporomusa acidovorans DSM 3132	335	1123286
UniRef100_A0A6N8B9C8	Cluster: Stage V sporulation protein AD	A0A6N8B9C8	Firmicutes bacterium	337	1879010
UniRef100_F2JHK3	Cluster: Stage V sporulation protein AD	F2JHK3	Cellulosilyticum lentocellum (strain ATCC 49066 / DSM 5427 / NCIMB 11756 / RHM5) (Clostridium lentocellum)	335	642492
UniRef100_UPI000785BC70	Cluster: stage V sporulation protein AD	UPI000785BC70	Bacillus niameyensis	338	1522308
UniRef100_A0A1V5S5X5	Cluster: Stage V sporulation protein AD	A0A1V5S5X5	Firmicutes bacterium ADurb.Bin300	338	1852888
UniRef100_A0A0J1FDG3	Cluster: Stage V sporulation protein AD	A0A0J1FDG3	Peptococcaceae bacterium CEB3	335	999898
UniRef100_A0A1M6L2M0	Cluster: Stage V sporulation protein AD	A0A1M6L2M0	Anaerobranca californiensis DSM 14826	331	1120989
UniRef100_UPI00189CF4FB	Cluster: stage V sporulation protein AD	UPI00189CF4FB	Ruminococcus bicirculans	338	1160721
UniRef100_A0A1G9L2D2	Cluster: Stage V sporulation protein AD	A0A1G9L2D2	Dendrosporobacter quercicolus	334	146817
UniRef100_A0A161Q3S2	Cluster: Stage V sporulation protein AD	A0A161Q3S2	Alkalihalobacillus trypoxylicola	335	519424
UniRef100_A0A349ARD5	Cluster: Stage V sporulation protein AD	A0A349ARD5	Eubacterium sp.	337	142586
UniRef100_A0A0U1QQH3	Cluster: Stage V sporulation protein AD	A0A0U1QQH3; A0A4Y3T540	Sporolactobacillus inulinus CASD; Sporolactobacillus inulinus	337	1069536; 2078
UniRef100_A0A0J1FSE5	Cluster: Stage V sporulation protein AD	A0A0J1FSE5	Desulfosporosinus acididurans	335	476652
UniRef100_A0A5Q2N784	Cluster: Stage V sporulation protein AD	A0A5Q2N784; UPI00129B6C3F	Heliorestis convoluta	373	356322
UniRef100_A0A143XIS2	Cluster: Stage V sporulation protein AD	A0A143XIS2	Eubacteriaceae bacterium CHKCI004	359	1780380
UniRef100_A0A373Q6G9	Cluster: Stage V sporulation protein AD	A0A373Q6G9	Ruminococcus sp. AM54-1NS	338	2293226
UniRef100_UPI00058C045B	Cluster: stage V sporulation protein AD	UPI00058C045B	Clostridium culturomicium	339	1499683
UniRef100_A0A1Q6R8H1	Cluster: Stage V sporulation protein AD	A0A1Q6R8H1	Firmicutes bacterium CAG:176_63_11	340	1897031
UniRef100_UPI001AE7FE1B	Cluster: stage V sporulation protein AD	UPI001AE7FE1B	Symbiobacterium terraclitae	338	557451
UniRef100_A0A4Z0GMU7	Cluster: Stage V sporulation protein AD	A0A4Z0GMU7	Sporolactobacillus shoreae	339	1465501
UniRef100_A0A1Y4B6E3	Cluster: Stage V sporulation protein AD	A0A1Y4B6E3	Eubacterium sp. An3	351	1965628
UniRef100_A0A1S9C039	Cluster: Stage V sporulation protein AD	A0A1S9C039	Epulopiscium sp. AS2M-Bin002	334	1764959
UniRef100_UPI000E4FCA5B	Cluster: stage V sporulation protein AD	UPI000E4FCA5B	Ruminococcus sp. AF26-25AA	338	2293169
UniRef100_UPI001B0A363D	Cluster: stage V sporulation protein AD	UPI001B0A363D	Lederbergia ruris	338	217495
UniRef100_UPI00130E3399	Cluster: stage V sporulation protein AD	UPI00130E3399	Bacillus subtilis	338	1423
UniRef100_A0A1Y4MBR0	Cluster: Stage V sporulation protein AD	A0A1Y4MBR0	Pseudoflavonifractor sp. An176	336	1965572
UniRef100_K8E0A6	Cluster: Stage V sporulation protein AD	K8E0A6	Desulfotomaculum hydrothermale Lam5 = DSM 18033	327	1121428
UniRef100_A0A316MCX0	Cluster: Stage V sporulation protein AD	A0A316MCX0	Clostridiales bacterium	339	1898207
UniRef100_A0A373VGI7	Cluster: Stage V sporulation protein AD	A0A373VGI7	Ruminococcus sp. AF19-15	338	2293157
UniRef100_A0A1Y4NEB9	Cluster: Stage V sporulation protein AD	A0A1Y4NEB9	Anaeromassilibacillus sp. An172	339	1965570
UniRef100_A0A562GR19	Cluster: Stage V sporulation protein AD	A0A562GR19	Sporomusa sp. KB1	334	943346
UniRef100_A0A094WLH3	Cluster: Stage V sporulation protein AD	A0A094WLH3	Alkalihalobacillus alcalophilus ATCC 27647 = CGMCC 1.3604	334	1218173
UniRef100_UPI000B37F5DA	Cluster: stage V sporulation protein AD	UPI000B37F5DA	Anaeromassilibacillus sp. An172	346	1965570
UniRef100_R6QQL4	Cluster: Stage V sporulation protein AD	R6QQL4	Eubacterium sp. CAG:251	333	1262886
UniRef100_A0A3C0STM9	Cluster: Stage V sporulation protein AD	A0A3C0STM9	Clostridium sp.	339	1506
UniRef100_UPI001C05FCFF	Cluster: stage V sporulation protein AD	UPI001C05FCFF	Pelorhabdus rhamnosifermentans	336	2772457
UniRef100_A0A356UGT6	Cluster: Stage V sporulation protein AD	A0A356UGT6	Syntrophomonas sp.	336	2053627
UniRef100_A0A0V0PMH0	Cluster: SpoVAD	A0A0V0PMH0	Alicyclobacillus tengchongensis	343	368812
UniRef100_A0A3D3DBN0	Cluster: Stage V sporulation protein AD	A0A3D3DBN0	Ruminococcus sp.	336	41978
UniRef100_A0A5B9YET4	Cluster: Stage V sporulation protein AD	A0A5B9YET4	Cellulosilyticum sp. WCF-2	335	2497860
UniRef100_UPI001C0FE0C3	Cluster: stage V sporulation protein AD	UPI001C0FE0C3	Anaerotignum sp. MSJ-24	345	2841521
UniRef100_A0A3D1Q7M8	Cluster: Stage V sporulation protein AD	A0A3D1Q7M8	Syntrophomonas sp.	336	2053627
UniRef100_UPI00189772EE	Cluster: stage V sporulation protein AD	UPI00189772EE	Ruminococcus bicirculans	338	1160721
UniRef100_A0A0U1L444	Cluster: Stage V sporulation protein AD (SpoVAD)	A0A0U1L444	Sporomusa ovata	334	2378
UniRef100_UPI0019570414	Cluster: stage V sporulation protein AD	UPI0019570414	Halanaerobacter jeridensis	361	706427
UniRef100_A0A374BHF5	Cluster: Stage V sporulation protein AD	A0A374BHF5; A0A374BWS9	Ruminococcus sp. AM47-2BH; Ruminococcus sp. AM43-6	338	2293221; 2293216
UniRef100_UPI00141E9487	Cluster: stage V sporulation protein AD	UPI00141E9487	Alkalibacillus almallahensis	336	1379154
UniRef100_A0A374HVN6	Cluster: Stage V sporulation protein AD	A0A374HVN6	Ruminococcus sp. TF12-2	338	2293243
UniRef100_A0A1I3JEW7	Cluster: Stage V sporulation protein AD	A0A1I3JEW7	Ruminococcaceae bacterium D5	341	1520815
UniRef100_A0A358LN63	Cluster: Stage V sporulation protein AD	A0A358LN63	Oscillospiraceae bacterium	335	2485925
UniRef100_A0A658JS76	Cluster: Stage V sporulation protein AD	A0A658JS76	Butyricicoccus sp. 1XD8-22	336	2320083
UniRef100_A0A2N0UJ73	Cluster: Stage V sporulation protein AD	A0A2N0UJ73	Ruminococcus bromii	336	40518
UniRef100_A0A373SMS9	Cluster: Stage V sporulation protein AD	A0A373SMS9	Ruminococcus sp. AF25-19	338	2293165
UniRef100_A0A7V6X3X7	Cluster: Stage V sporulation protein AD	A0A7V6X3X7	Clostridia bacterium	339	2044939
UniRef100_A0A1I1F0D5	Cluster: Stage V sporulation protein AD	A0A1I1F0D5	Ruminococcus albus	338	1264
UniRef100_UPI000B12702A	Cluster: stage V sporulation protein AD	UPI000B12702A	Ruminococcus bicirculans	338	1160721
UniRef100_A0A4R1RFM4	Cluster: Stage V sporulation protein AD	A0A4R1RFM4	Hydrogenispora ethanolica	336	1082276
UniRef100_A0A3D0XC18	Cluster: Uncharacterized protein	A0A3D0XC18	Ruminococcus sp.	661	41978
UniRef100_A0A6I0EX49	Cluster: Stage V sporulation protein AD	A0A6I0EX49	Heliorestis acidaminivorans	352	553427
UniRef100_A0A351ZH22	Cluster: Stage V sporulation protein AD	A0A351ZH22	Ruminococcus sp.	336	41978
UniRef100_A0A6N9P1R9	Cluster: Stage V sporulation protein AD	A0A6N9P1R9	Clostridiaceae bacterium	336	1898204
UniRef100_A0A373UJN2	Cluster: Stage V sporulation protein AD	A0A373UJN2	Ruminococcus sp. AF21-11	338	2293161
UniRef100_A0A011VWJ8	Cluster: Stage V sporulation protein AD	A0A011VWJ8	Ruminococcus albus SY3	338	1341156
UniRef100_A0A259UUQ1	Cluster: Stage V sporulation protein AD	A0A259UUQ1	Sporomusa silvacetica DSM 10669	334	1123289
UniRef100_A0A7C6N9F1	Cluster: Stage V sporulation protein AD	A0A7C6N9F1	Firmicutes bacterium	335	1879010
UniRef100_A0A5C8P1N6	Cluster: Stage V sporulation protein AD	A0A5C8P1N6	Cerasibacillus terrae	338	2498845
UniRef100_UPI00195DC2D0	Cluster: stage V sporulation protein AD	UPI00195DC2D0	Pseudoflavonifractor capillosus	336	106588
UniRef100_A0A373WQV0	Cluster: Stage V sporulation protein AD	A0A373WQV0	Ruminococcus sp. AF17-6	338	2293154
UniRef100_UPI0002F3AF74	Cluster: stage V sporulation protein AD	UPI0002F3AF74	Bacillus	338	1386
UniRef100_A0A373LGY7	Cluster: Stage V sporulation protein AD	A0A373LGY7	Ruminococcus sp. AF37-20	338	2293178
UniRef100_A0A358PMA7	Cluster: Stage V sporulation protein AD	A0A358PMA7	Lachnospiraceae bacterium	366	1898203
UniRef100_R7I847	Cluster: Stage V sporulation protein AD	R7I847	Faecalibacterium sp. CAG:74	343	1262897
UniRef100_A0A374DI94	Cluster: Stage V sporulation protein AD	A0A374DI94	Ruminococcus sp. AM36-18	336	2293209
UniRef100_A0A0F2SHZ6	Cluster: Stage V sporulation protein AD	A0A0F2SHZ6; A0A358U1S0	Peptococcaceae bacterium BRH_c23; Desulfosporosinus sp.	338	1629714; 157907
UniRef100_A0A5R9MH74	Cluster: Stage V sporulation protein AD	A0A5R9MH74	Ruminococcus sp. KGMB03662	338	2583230
UniRef100_A0A373KWY4	Cluster: Stage V sporulation protein AD	A0A373KWY4; A0A1Q6S482	Ruminococcus sp. AF37-3AC; Ruminococcus sp. CAG:108-related_41_35	336	2293179; 1897020
UniRef100_A0A373VU71	Cluster: Stage V sporulation protein AD	A0A373VU71	Ruminococcus sp. AF18-29	338	2293156
UniRef100_L0K5K5	Cluster: Stage V sporulation protein AD	L0K5K5	Halobacteroides halobius (strain ATCC 35273 / DSM 5150 / MD-1)	367	748449
UniRef100_UPI0018995098	Cluster: stage V sporulation protein AD	UPI0018995098	Ruminococcus bicirculans	338	1160721
UniRef100_W0U8F3	Cluster: Stage V sporulation protein AD	W0U8F3; A0A1C5WBC3; A0A373YCK4; A0A374GLL9; A0A373MTP8	Ruminococcus bicirculans; uncultured Ruminococcus sp.; Ruminococcus sp. AF16-50; Ruminococcus sp. AM28-13; Ruminococcus sp. AF34-12	338	1160721; 165186; 2293149; 2293194; 2293177
UniRef100_A0A373KGX4	Cluster: Stage V sporulation protein AD	A0A373KGX4; A0A374NFN7; A0A373KW67	Ruminococcus sp. AF43-11; Ruminococcus bromii; Ruminococcus sp. AF42-10	336	2293181; 40518; 2293180
UniRef100_A0A328UAW9	Cluster: Stage V sporulation protein AD	A0A328UAW9; A0A1C5S9U4	Hydrogeniiclostidium mannosilyticum; uncultured Ruminococcus sp.	346	2764322; 165186
UniRef100_A0A1C6BP49	Cluster: Stage V sporulation protein AD	A0A1C6BP49	uncultured Ruminococcus sp.	338	165186
UniRef100_R6ITY5	Cluster: Stage V sporulation protein AD	R6ITY5	Ruminococcus sp. CAG:177	335	1262952
UniRef100_UPI00195987F0	Cluster: stage V sporulation protein AD	UPI00195987F0	Mordavella massiliensis	378	1871024
UniRef100_R5DSA5	Cluster: Stage V sporulation protein AD (SpoVAD)	R5DSA5; A0A1C6G233; A0A2N0UQK5; A0A374G759; A0A373XSC0; A0A374DDB9; A0A373Y645; K1TML7	Ruminococcus sp. CAG:108; uncultured Ruminococcus sp.; Ruminococcus bromii; Ruminococcus sp. AM28-29LB; Ruminococcus sp. AF17-11; Ruminococcus sp. AM34-10LB; Ruminococcus sp. AF16-40; human gut metagenome	336	1262950; 165186; 40518; 2293195; 2293150; 2293206; 2293148; 408170
UniRef100_A0A1W1VSM6	Cluster: Stage V sporulation protein AD	A0A1W1VSM6	Desulfonispora thiosulfatigenes DSM 11270	341	656914
UniRef100_A0A0U4EVB9	Cluster: Stage V sporulation protein AD	A0A0U4EVB9	Lentibacillus amyloliquefaciens	338	1472767
UniRef100_UPI001C027ACB	Cluster: stage V sporulation protein AD	UPI001C027ACB	Ruminococcus bicirculans	338	1160721
UniRef100_A0A414E2M2	Cluster: Stage V sporulation protein AD	A0A414E2M2	Ruminococcus bromii	336	40518
UniRef100_UPI00189765C8	Cluster: stage V sporulation protein AD	UPI00189765C8	Ruminococcus bromii	336	40518
UniRef100_E9SBQ3	Cluster: Stage V sporulation protein AD	E9SBQ3	Ruminococcus albus 8	335	246199
UniRef100_A0A412DVY8	Cluster: Stage V sporulation protein AD	A0A412DVY8	Ruminococcus bromii	336	40518
UniRef100_UPI00164C4755	Cluster: stage V sporulation protein AD	UPI00164C4755	Ruminococcus sp. NSJ-71	336	2763066
UniRef100_A0A3B8JXG4	Cluster: Stage V sporulation protein AD	A0A3B8JXG4	Firmicutes bacterium	335	1879010
UniRef100_A0A1H6IUX2	Cluster: Stage V sporulation protein AD	A0A1H6IUX2	Ruminococcus flavefaciens	337	1265
UniRef100_R6NWW1	Cluster: Stage V sporulation protein AD (SpoVAD)	R6NWW1	Eubacterium sp. CAG:202	336	1262884
UniRef100_UPI001C0FF2F5	Cluster: stage V sporulation protein AD	UPI001C0FF2F5	Ruminococcus sp. MSJ-25	338	2841536
UniRef100_UPI000B16DEA7	Cluster: stage V sporulation protein AD	UPI000B16DEA7	Massilibacillus massiliensis	334	1806837
UniRef100_A0A3D2QS74	Cluster: Stage V sporulation protein AD	A0A3D2QS74	Oscillospiraceae bacterium	336	2485925
UniRef100_A0A412UQC0	Cluster: Stage V sporulation protein AD	A0A412UQC0	Ruminococcus bromii	336	40518
UniRef100_UPI0019179FEB	Cluster: stage V sporulation protein AD	UPI0019179FEB	Ruminococcus sp. M6(2020)	366	2763069
UniRef100_A0A212LRW1	Cluster: Stage V sporulation protein AD	A0A212LRW1	uncultured Sporomusa sp.	334	307249
UniRef100_A0A1C7GU51	Cluster: Stage V sporulation protein AD	A0A1C7GU51; A0A1Z2XT17	Hungateiclostridiaceae bacterium KB18; Acutalibacter muris	333	1834198; 1796620
UniRef100_A0A2N0UXC7	Cluster: Stage V sporulation protein AD	A0A2N0UXC7	Ruminococcus bromii	336	40518
UniRef100_A0A3C1CU93	Cluster: Stage V sporulation protein AD	A0A3C1CU93	Oscillospiraceae bacterium	336	2485925
UniRef100_A0A3D2H033	Cluster: Stage V sporulation protein AD	A0A3D2H033	Clostridiales bacterium	343	1898207
UniRef100_R8VSZ4	Cluster: Stage V sporulation protein AD	R8VSZ4	Butyricicoccus pullicaecorum 1.2	335	1203606
UniRef100_A0A1Y4LCV6	Cluster: Stage V sporulation protein AD	A0A1Y4LCV6	Butyricicoccus pullicaecorum	335	501571
UniRef100_R9IT19	Cluster: Stage V sporulation protein AD	R9IT19	Lachnospiraceae bacterium A4	365	397291
UniRef100_A0A3D2QHE1	Cluster: Stage V sporulation protein AD	A0A3D2QHE1	Oscillospiraceae bacterium	335	2485925
UniRef100_UPI001649339A	Cluster: stage V sporulation protein AD	UPI001649339A	Ruminococcus bicirculans	338	1160721
UniRef100_A0A1Q6J5A1	Cluster: Stage V sporulation protein AD	A0A1Q6J5A1	Clostridiales bacterium 41_21_two_genomes	333	1897044
UniRef100_A0A4Z0QY39	Cluster: Stage V sporulation protein AD	A0A4Z0QY39	Desulfosporosinus sp. Sb-LF	335	2560027
UniRef100_A0A1W2AD07	Cluster: Stage V sporulation protein AD	A0A1W2AD07	Sporomusa malonica	334	112901
UniRef100_A0A2W4KMN5	Cluster: Stage V sporulation protein AE	A0A2W4KMN5	Firmicutes bacterium	463	1879010
UniRef100_A0A1Y4LI20	Cluster: Stage V sporulation protein AD	A0A1Y4LI20	Butyricicoccus pullicaecorum	335	501571
UniRef100_A0A0F2Q7L5	Cluster: Stage V sporulation protein AD	A0A0F2Q7L5	Clostridiaceae bacterium BRH_c20a	339	1629719
UniRef100_A0A316QPM0	Cluster: Stage V sporulation protein AD	A0A316QPM0	Clostridiales bacterium	331	1898207
UniRef100_A0A1I2MZK8	Cluster: Stage V sporulation protein AD	A0A1I2MZK8	Sporolactobacillus nakayamae	339	269670
UniRef100_UPI0019619087	Cluster: stage V sporulation protein AD	UPI0019619087	Anaerotignum lactatifermentans	339	160404
UniRef100_R5J3P6	Cluster: Stage V sporulation protein AD	R5J3P6; A0A3R6S7Q2; A0A417EYU4; A0A3R6U1D8; A0A396K873; A0A416JDU8	Clostridium sp. CAG:7; Clostridium sp. TM06-18; Clostridium sp. AM32-2; Clostridium sp. OM04-12AA; Clostridium sp. AM22-11AC; Clostridium sp. AM51-4	347	1262832; 2293054; 2293029; 2293041; 2293024; 2293036
UniRef100_R6T5Y2	Cluster: Stage V sporulation protein AD	R6T5Y2; A0A1C5N6A0; A0A352CZZ7	Ruminococcus sp. CAG:57; uncultured Ruminococcus sp.; Ruminococcus sp.	338	1262962; 165186; 41978
UniRef100_A0A1G8PXW3	Cluster: Stage V sporulation protein AD	A0A1G8PXW3	Salimicrobium halophilum	335	86666
UniRef100_UPI000B877B51	Cluster: stage V sporulation protein AD	UPI000B877B51	Salimicrobium halophilum	337	86666
UniRef100_UPI000465D87A	Cluster: stage V sporulation protein AD	UPI000465D87A	Ruminococcus flavefaciens	338	1265
UniRef100_A0A1Q6PVM9	Cluster: Stage V sporulation protein AD	A0A1Q6PVM9	Faecalibacterium sp. CAG:74_58_120	343	1897005
UniRef100_A0A3A6N7U7	Cluster: Stage V sporulation protein AD	A0A3A6N7U7	Dethiobacter sp.	330	2093370
UniRef100_A0A3D5NJH6	Cluster: Stage V sporulation protein AD	A0A3D5NJH6	Oscillospiraceae bacterium	336	2485925
UniRef100_A0A3D2TRB2	Cluster: Stage V sporulation protein AD	A0A3D2TRB2	Oscillospiraceae bacterium	333	2485925
UniRef100_A0A374UKV3	Cluster: Stage V sporulation protein AD	A0A374UKV3	Eubacterium sp. OM08-24	336	2292352
UniRef100_A0A316LEL3	Cluster: Stage V sporulation protein AD	A0A316LEL3	Firmicutes bacterium	336	1879010
UniRef100_A0A2P8HW53	Cluster: Stage V sporulation protein AD	A0A2P8HW53	Salsuginibacillus halophilus	341	517424
UniRef100_R5SY41	Cluster: Stage V sporulation protein AD	R5SY41	Clostridium sp. CAG:1219	339	1262772
UniRef100_R7H2S2	Cluster: Stage V sporulation protein AD	R7H2S2	Ruminococcus sp. CAG:403	347	1262958
UniRef100_A0A1T4KDT1	Cluster: Stage V sporulation protein AD	A0A1T4KDT1	Eubacterium coprostanoligenes	341	290054
UniRef100_F5L8S8	Cluster: Stage V sporulation protein AD	F5L8S8	Caldalkalibacillus thermarum (strain TA2.A1)	319	986075
UniRef100_A0A859FEN2	Cluster: Stage V sporulation protein AD	A0A859FEN2	Bacillus sp. M4U3P1	336	2592382
UniRef100_E6SKP2	Cluster: Stage V sporulation protein AD	E6SKP2	Thermaerobacter marianensis (strain ATCC 700841 / DSM 12885 / JCM 10246 / 7p75a)	442	644966
UniRef100_A0A3D1H916	Cluster: Stage V sporulation protein AD	A0A3D1H916	Oscillospiraceae bacterium	334	2485925
